Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,TheStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
431,spx-2013-2018,431,2014-10-24 23:59:59.999989,1951.59,1965.27,1946.27,1964.58,3078380000.0,0.0,TheStrategy,431,735530.9999999999,MACD,431,-10.621531826196815,-18.241930985179092,CrossOver,431,0.0,CrossDown,431,0.0,ATR,431,28.070244735215777,SMA,431,1949.8786666666667,Broker,431,8077.770000000006,10042.350000000006,BuySell,431,,,Trades,431,,
432,spx-2013-2018,432,2014-10-27 23:59:59.999989,1962.97,1964.64,1951.37,1961.63,3538860000.0,0.0,TheStrategy,432,735533.9999999999,MACD,432,-7.074973102067361,-16.008539408556747,CrossOver,432,0.0,CrossDown,432,0.0,ATR,432,27.01308439698609,SMA,432,1949.1286666666667,Broker,432,8077.770000000006,10039.400000000005,BuySell,432,,,Trades,432,,
433,spx-2013-2018,433,2014-10-28 23:59:59.999989,1964.14,1985.05,1964.14,1985.05,3653260000.0,0.0,TheStrategy,433,735534.9999999999,MACD,433,-2.3474416446777013,-13.276319855780939,CrossOver,433,0.0,CrossDown,433,0.0,ATR,433,26.756435511487076,SMA,433,1948.6643333333334,Broker,433,8077.770000000006,10062.820000000005,BuySell,433,,,Trades,433,,
434,spx-2013-2018,434,2014-10-29 23:59:59.999989,1983.29,1991.4,1969.04,1982.3,3740350000.0,0.0,TheStrategy,434,735535.9999999999,MACD,434,1.163843020168315,-10.38828728059109,CrossOver,434,0.0,CrossDown,434,0.0,ATR,434,26.442404403523724,SMA,434,1948.0220000000002,Broker,434,8077.770000000006,10060.070000000005,BuySell,434,,,Trades,434,,
435,spx-2013-2018,435,2014-10-30 23:59:59.999989,1979.49,1999.4,1974.75,1994.65,3586150000.0,0.0,TheStrategy,435,735536.9999999999,MACD,435,4.886771540829159,-7.333275516307041,CrossOver,435,0.0,CrossDown,435,0.0,ATR,435,26.314375517557753,SMA,435,1947.465,Broker,435,8077.770000000006,10072.420000000006,BuySell,435,,,Trades,435,,
436,spx-2013-2018,436,2014-10-31 23:59:59.999989,2001.2,2018.19,2001.2,2018.05,4292290000.0,0.0,TheStrategy,436,735537.9999999999,MACD,436,9.61457284287576,-3.9437058444704816,CrossOver,436,0.0,CrossDown,436,0.0,ATR,436,26.1162058377322,SMA,436,1947.72,Broker,436,8077.770000000006,10095.820000000005,BuySell,436,,,Trades,436,,
437,spx-2013-2018,437,2014-11-03 23:59:59.999989,2018.21,2024.46,2013.68,2017.81,3555440000.0,0.0,TheStrategy,437,735540.9999999999,MACD,437,13.189977591284105,-0.5169691573195645,CrossOver,437,0.0,CrossDown,437,0.0,ATR,437,25.02076256360847,SMA,437,1948.5040000000001,Broker,437,8077.770000000006,10095.580000000005,BuySell,437,,,Trades,437,,
438,spx-2013-2018,438,2014-11-04 23:59:59.999989,2015.81,2015.98,2001.01,2012.1,3956260000.0,0.0,TheStrategy,438,735541.9999999999,MACD,438,15.38540891734442,2.6635064576132326,CrossOver,438,0.0,CrossDown,438,0.0,ATR,438,24.433565237636433,SMA,438,1949.4816666666666,Broker,438,8077.770000000006,10089.870000000006,BuySell,438,,,Trades,438,,
439,spx-2013-2018,439,2014-11-05 23:59:59.999989,2015.29,2023.77,2014.42,2023.57,3766590000.0,0.0,TheStrategy,439,735542.9999999999,MACD,439,17.845129655227993,5.699831097136185,CrossOver,439,0.0,CrossDown,439,0.0,ATR,439,23.521882006376696,SMA,439,1950.324,Broker,439,8077.770000000006,10101.340000000006,BuySell,439,,,Trades,439,,
440,spx-2013-2018,440,2014-11-06 23:59:59.999989,2023.33,2031.61,2015.86,2031.21,3669770000.0,0.0,TheStrategy,440,735543.9999999999,MACD,440,20.17835667601753,8.595536212912453,CrossOver,440,0.0,CrossDown,440,0.0,ATR,440,22.96674757734979,SMA,440,1952.498,Broker,440,8077.770000000006,10108.980000000007,BuySell,440,,,Trades,440,,
441,spx-2013-2018,441,2014-11-07 23:59:59.999989,2032.36,2034.26,2025.07,2031.92,3704280000.0,0.0,TheStrategy,441,735544.9999999999,MACD,441,21.833068938162796,11.243042757962522,CrossOver,441,0.0,CrossDown,441,0.0,ATR,441,21.982694178967666,SMA,441,1954.1336666666668,Broker,441,8077.770000000006,10109.690000000006,BuySell,441,,,Trades,441,,
442,spx-2013-2018,442,2014-11-10 23:59:59.999989,2032.01,2038.7,2030.17,2038.26,3284940000.0,0.0,TheStrategy,442,735547.9999999999,MACD,442,23.386441007500252,13.671722407870067,CrossOver,442,0.0,CrossDown,442,0.0,ATR,442,21.021787451898543,SMA,442,1956.1490000000001,Broker,442,8077.770000000006,10116.030000000006,BuySell,442,,,Trades,442,,
443,spx-2013-2018,443,2014-11-11 23:59:59.999989,2038.2,2041.28,2035.28,2039.68,2958320000.0,0.0,TheStrategy,443,735548.9999999999,MACD,443,24.450234611596215,15.827424848615298,CrossOver,443,0.0,CrossDown,443,0.0,ATR,443,19.94880263390579,SMA,443,1958.3953333333334,Broker,443,8077.770000000006,10117.450000000006,BuySell,443,,,Trades,443,,
444,spx-2013-2018,444,2014-11-12 23:59:59.999989,2037.75,2040.33,2031.95,2038.25,3246650000.0,0.0,TheStrategy,444,735549.9999999999,MACD,444,24.890981912678853,17.64013626142801,CrossOver,444,0.0,CrossDown,444,0.0,ATR,444,19.122459588626796,SMA,444,1961.465,Broker,444,8077.770000000006,10116.020000000006,BuySell,444,,,Trades,444,,
445,spx-2013-2018,445,2014-11-13 23:59:59.999989,2039.21,2046.18,2030.44,2039.33,3455270000.0,0.0,TheStrategy,445,735550.9999999999,MACD,445,25.038792682328676,19.119867545608145,CrossOver,445,0.0,CrossDown,445,0.0,ATR,445,18.880855332296314,SMA,445,1964.5703333333333,Broker,445,8077.770000000006,10117.100000000006,BuySell,445,,,Trades,445,,
446,spx-2013-2018,446,2014-11-14 23:59:59.999989,2039.74,2042.22,2035.2,2039.82,3227130000.0,0.0,TheStrategy,446,735551.9999999999,MACD,446,24.908344793224387,20.277562995131394,CrossOver,446,0.0,CrossDown,446,0.0,ATR,446,18.033651379989433,SMA,446,1966.9676666666667,Broker,446,8077.770000000006,10117.590000000006,BuySell,446,,,Trades,446,,
447,spx-2013-2018,447,2014-11-17 23:59:59.999989,2038.29,2043.07,2034.46,2041.32,3152890000.0,0.0,TheStrategy,447,735554.9999999999,MACD,447,24.641944369644307,21.150439270033978,CrossOver,447,0.0,CrossDown,447,0.0,ATR,447,17.360533424275893,SMA,447,1969.5176666666666,Broker,447,8077.770000000006,10119.090000000006,BuySell,447,,,Trades,447,,
448,spx-2013-2018,448,2014-11-18 23:59:59.999989,2041.48,2056.08,2041.48,2051.8,3416190000.0,0.0,TheStrategy,448,735555.9999999999,MACD,448,24.988417606216444,21.918034937270473,CrossOver,448,0.0,CrossDown,448,0.0,ATR,448,17.174781036827618,SMA,448,1973.4076666666667,Broker,448,8077.770000000006,10129.570000000007,BuySell,448,,,Trades,448,,
449,spx-2013-2018,449,2014-11-19 23:59:59.999989,2051.16,2052.14,2040.37,2048.72,3390850000.0,0.0,TheStrategy,449,735556.9999999999,MACD,449,24.72940469918649,22.480308889653678,CrossOver,449,0.0,CrossDown,449,0.0,ATR,449,16.788725248482788,SMA,449,1976.0686666666666,Broker,449,8077.770000000006,10126.490000000005,BuySell,449,,,Trades,449,,
450,spx-2013-2018,450,2014-11-20 23:59:59.999989,2045.87,2053.84,2040.49,2052.75,3128290000.0,0.0,TheStrategy,450,735557.9999999999,MACD,450,24.566139262633897,22.897474964249724,CrossOver,450,0.0,CrossDown,450,0.0,ATR,450,16.543102016448312,SMA,450,1980.22,Broker,450,8077.770000000006,10130.520000000006,BuySell,450,,,Trades,450,,
451,spx-2013-2018,451,2014-11-21 23:59:59.999989,2057.46,2071.46,2056.75,2063.5,3916420000.0,0.0,TheStrategy,451,735558.9999999999,MACD,451,25.015818601373667,23.321143691674514,CrossOver,451,0.0,CrossDown,451,0.0,ATR,451,16.697880443844866,SMA,451,1985.4656666666667,Broker,451,8077.770000000006,10141.270000000006,BuySell,451,,,Trades,451,,
452,spx-2013-2018,452,2014-11-24 23:59:59.999989,2065.07,2070.17,2065.07,2069.41,3128060000.0,0.0,TheStrategy,452,735561.9999999999,MACD,452,25.554503911196434,23.7678157355789,CrossOver,452,0.0,CrossDown,452,0.0,ATR,452,15.981603269284523,SMA,452,1991.9546666666668,Broker,452,8077.770000000006,10147.180000000006,BuySell,452,,,Trades,452,,
453,spx-2013-2018,453,2014-11-25 23:59:59.999989,2070.15,2074.21,2064.75,2067.03,3392940000.0,0.0,TheStrategy,453,735562.9999999999,MACD,453,25.495473838707767,24.113347356204674,CrossOver,453,0.0,CrossDown,453,0.0,ATR,453,15.515774464335632,SMA,453,1998.2656666666667,Broker,453,8077.770000000006,10144.800000000007,BuySell,453,,,Trades,453,,
454,spx-2013-2018,454,2014-11-26 23:59:59.999989,2067.36,2073.29,2066.62,2072.83,2745260000.0,0.0,TheStrategy,454,735563.9999999999,MACD,454,25.621356558681782,24.4149491967001,CrossOver,454,0.0,CrossDown,454,0.0,ATR,454,14.883933431168806,SMA,454,2005.2769999999998,Broker,454,8077.770000000006,10150.600000000006,BuySell,454,,,Trades,454,,
455,spx-2013-2018,455,2014-11-28 23:59:59.999989,2074.78,2075.76,2065.06,2067.56,2504640000.0,0.0,TheStrategy,455,735565.9999999999,MACD,455,25.007602489616602,24.5334798552834,CrossOver,455,0.0,CrossDown,455,0.0,ATR,455,14.585081043228197,SMA,455,2012.1036666666666,Broker,455,8077.770000000006,10145.330000000005,BuySell,455,,,Trades,455,,
456,spx-2013-2018,456,2014-12-01 23:59:59.999989,2065.78,2065.78,2049.57,2053.44,4159010000.0,0.0,TheStrategy,456,735568.9999999999,MACD,456,23.115372350153848,24.24985835425749,CrossOver,456,-1.0,CrossDown,456,1.0,ATR,456,14.828289540140453,SMA,456,2017.6596666666667,Broker,456,8077.770000000006,10131.210000000006,BuySell,456,,,Trades,456,,
457,spx-2013-2018,457,2014-12-02 23:59:59.999989,2053.77,2068.77,2053.77,2066.55,3686650000.0,0.0,TheStrategy,457,735569.9999999999,MACD,457,22.41524477820849,23.882935639047695,CrossOver,457,0.0,CrossDown,457,0.0,ATR,457,14.864126001558988,SMA,457,2023.0776666666668,Broker,457,10131.540000000006,10131.540000000006,BuySell,457,,2053.77,Trades,457,122.75,
458,spx-2013-2018,458,2014-12-03 23:59:59.999989,2067.45,2076.28,2066.65,2074.33,3612680000.0,0.0,TheStrategy,458,735570.9999999999,MACD,458,22.231894175935395,23.552727346425236,CrossOver,458,0.0,CrossDown,458,0.0,ATR,458,14.49740271573335,SMA,458,2027.5126666666665,Broker,458,10131.540000000006,10131.540000000006,BuySell,458,,,Trades,458,,
459,spx-2013-2018,459,2014-12-04 23:59:59.999989,2073.64,2077.34,2062.34,2071.92,3408340000.0,0.0,TheStrategy,459,735571.9999999999,MACD,459,21.64263778753434,23.17070943464706,CrossOver,459,0.0,CrossDown,459,0.0,ATR,459,14.533302521752395,SMA,459,2032.3396666666667,Broker,459,10131.540000000006,10131.540000000006,BuySell,459,,,Trades,459,,
460,spx-2013-2018,460,2014-12-05 23:59:59.999989,2072.78,2079.47,2070.81,2075.37,3419620000.0,0.0,TheStrategy,460,735572.9999999999,MACD,460,21.2095436053105,22.778476268779748,CrossOver,460,0.0,CrossDown,460,0.0,ATR,460,14.113780913055784,SMA,460,2036.4913333333332,Broker,460,10131.540000000006,10131.540000000006,BuySell,460,,,Trades,460,,
461,spx-2013-2018,461,2014-12-08 23:59:59.999989,2074.84,2075.78,2054.27,2060.31,3800990000.0,0.0,TheStrategy,461,735575.9999999999,MACD,461,19.427153079575874,22.108211630938975,CrossOver,461,0.0,CrossDown,461,0.0,ATR,461,14.642082276408958,SMA,461,2039.6823333333334,Broker,461,10131.540000000006,10131.540000000006,BuySell,461,,,Trades,461,,
462,spx-2013-2018,462,2014-12-09 23:59:59.999989,2056.55,2060.6,2034.17,2059.82,3970150000.0,0.0,TheStrategy,462,735576.9999999999,MACD,462,17.770212888990955,21.240611882549373,CrossOver,462,0.0,CrossDown,462,0.0,ATR,462,15.484076399522593,SMA,462,2042.9553333333336,Broker,462,10131.540000000006,10131.540000000006,BuySell,462,,,Trades,462,,
463,spx-2013-2018,463,2014-12-10 23:59:59.999989,2058.86,2058.86,2024.26,2026.14,4114440000.0,0.0,TheStrategy,463,735577.9999999999,MACD,463,13.582807179683869,19.709050941976276,CrossOver,463,0.0,CrossDown,463,0.0,ATR,463,16.91807094241385,SMA,463,2044.325,Broker,463,10131.540000000006,10131.540000000006,BuySell,463,,,Trades,463,,
464,spx-2013-2018,464,2014-12-11 23:59:59.999989,2027.92,2055.53,2027.92,2035.33,3917950000.0,0.0,TheStrategy,464,735578.9999999999,MACD,464,10.880391798549454,17.94331911329091,CrossOver,464,0.0,CrossDown,464,0.0,ATR,464,17.808923017955724,SMA,464,2046.0926666666667,Broker,464,10131.540000000006,10131.540000000006,BuySell,464,,,Trades,464,,
465,spx-2013-2018,465,2014-12-12 23:59:59.999989,2030.36,2032.25,2002.33,2002.33,4157650000.0,0.0,TheStrategy,465,735579.9999999999,MACD,465,6.006643089130193,15.555983908458769,CrossOver,465,0.0,CrossDown,465,0.0,ATR,465,18.8939999452446,SMA,465,2046.3486666666665,Broker,465,10131.540000000006,10131.540000000006,BuySell,465,,,Trades,465,,
466,spx-2013-2018,466,2014-12-15 23:59:59.999989,2005.03,2018.69,1982.26,1989.63,4361990000.0,0.0,TheStrategy,466,735582.9999999999,MACD,466,1.1066218143528204,12.666111489637581,CrossOver,466,0.0,CrossDown,466,0.0,ATR,466,20.146571377727135,SMA,466,2045.4013333333335,Broker,466,10131.540000000006,10131.540000000006,BuySell,466,,,Trades,466,,
467,spx-2013-2018,467,2014-12-16 23:59:59.999989,1986.71,2016.89,1972.56,1972.74,4958680000.0,0.0,TheStrategy,467,735583.9999999999,MACD,467,-4.092387695108982,9.31441165268827,CrossOver,467,0.0,CrossDown,467,0.0,ATR,467,21.873959136460922,SMA,467,2043.8990000000001,Broker,467,10131.540000000006,10131.540000000006,BuySell,467,,,Trades,467,,
468,spx-2013-2018,468,2014-12-17 23:59:59.999989,1973.77,2016.75,1973.77,2012.89,4942370000.0,0.0,TheStrategy,468,735584.9999999999,MACD,468,-4.916199844173207,6.468289353315975,CrossOver,468,0.0,CrossDown,468,0.0,ATR,468,23.455104912428,SMA,468,2043.9253333333334,Broker,468,10131.540000000006,10131.540000000006,BuySell,468,,,Trades,468,,
469,spx-2013-2018,469,2014-12-18 23:59:59.999989,2018.98,2061.23,2018.98,2061.23,4703380000.0,0.0,TheStrategy,469,735585.9999999999,MACD,469,-1.6494293074667894,4.844745621159423,CrossOver,469,0.0,CrossDown,469,0.0,ATR,469,25.232597418683138,SMA,469,2045.1806666666666,Broker,469,10131.540000000006,10131.540000000006,BuySell,469,,,Trades,469,,
470,spx-2013-2018,470,2014-12-19 23:59:59.999989,2061.04,2077.85,2061.03,2070.65,6465530000.0,0.0,TheStrategy,470,735586.9999999999,MACD,470,1.680256204852867,4.211847737898112,CrossOver,470,0.0,CrossDown,470,0.0,ATR,470,24.631697603062893,SMA,470,2046.4953333333333,Broker,470,10131.540000000006,10131.540000000006,BuySell,470,,,Trades,470,,
471,spx-2013-2018,471,2014-12-22 23:59:59.999989,2069.28,2078.76,2069.28,2078.54,3369520000.0,0.0,TheStrategy,471,735589.9999999999,MACD,471,4.899237660888502,4.34932572249619,CrossOver,471,1.0,CrossDown,471,0.0,ATR,471,23.549433488558403,SMA,471,2048.0493333333334,Broker,471,10131.540000000006,10131.540000000006,BuySell,471,,,Trades,471,,
472,spx-2013-2018,472,2014-12-23 23:59:59.999989,2081.48,2086.73,2079.77,2082.17,3043950000.0,0.0,TheStrategy,472,735590.9999999999,MACD,472,7.654972560507076,5.010455090098368,CrossOver,472,0.0,CrossDown,472,0.0,ATR,472,22.452331096518524,SMA,472,2049.513,Broker,472,10131.540000000006,10131.540000000006,BuySell,472,,,Trades,472,,
473,spx-2013-2018,473,2014-12-24 23:59:59.999989,2083.25,2087.56,2081.86,2081.88,1416980000.0,0.0,TheStrategy,473,735591.9999999999,MACD,473,9.703654062367832,5.949094884552261,CrossOver,473,0.0,CrossDown,473,0.0,ATR,473,21.25573601819576,SMA,473,2050.9196666666667,Broker,473,10131.540000000006,10131.540000000006,BuySell,473,,,Trades,473,,
474,spx-2013-2018,474,2014-12-26 23:59:59.999989,2084.3,2092.7,2084.3,2088.77,1735230000.0,0.0,TheStrategy,474,735593.9999999999,MACD,474,11.747793084482737,7.1088345245383575,CrossOver,474,0.0,CrossDown,474,0.0,ATR,474,20.510326302610327,SMA,474,2052.603666666667,Broker,474,10131.540000000006,10131.540000000006,BuySell,474,,,Trades,474,,
475,spx-2013-2018,475,2014-12-29 23:59:59.999989,2087.63,2093.55,2085.75,2090.57,2452360000.0,0.0,TheStrategy,475,735596.9999999999,MACD,475,13.359038266088646,8.358875272848415,CrossOver,475,0.0,CrossDown,475,0.0,ATR,475,19.60244585242389,SMA,475,2054.3116666666665,Broker,475,10131.540000000006,10131.540000000006,BuySell,475,,,Trades,475,,
476,spx-2013-2018,476,2014-12-30 23:59:59.999989,2088.49,2088.49,2079.53,2080.35,2440280000.0,0.0,TheStrategy,476,735597.9999999999,MACD,476,13.653899439527777,9.417880106184288,CrossOver,476,0.0,CrossDown,476,0.0,ATR,476,18.990842577250753,SMA,476,2055.6626666666666,Broker,476,10131.540000000006,10131.540000000006,BuySell,476,,,Trades,476,,
477,spx-2013-2018,477,2014-12-31 23:59:59.999989,2082.11,2085.58,2057.94,2058.9,2606070000.0,0.0,TheStrategy,477,735598.9999999999,MACD,477,12.018204923680969,9.937945069683625,CrossOver,477,0.0,CrossDown,477,0.0,ATR,477,19.608639536018547,SMA,477,2056.248666666667,Broker,477,10131.540000000006,10131.540000000006,BuySell,477,,,Trades,477,,
478,spx-2013-2018,478,2015-01-02 23:59:59.999989,2058.9,2072.36,2046.04,2058.2,2708700000.0,0.0,TheStrategy,478,735600.9999999999,MACD,478,10.543877825240543,10.059131620795009,CrossOver,478,0.0,CrossDown,478,0.0,ATR,478,20.08802242630295,SMA,478,2056.462,Broker,478,10131.540000000006,10131.540000000006,BuySell,478,,,Trades,478,,
479,spx-2013-2018,479,2015-01-05 23:59:59.999989,2054.44,2054.44,2017.34,2020.58,3799120000.0,0.0,TheStrategy,479,735603.9999999999,MACD,479,6.267594453809579,9.300824187397923,CrossOver,479,-1.0,CrossDown,479,1.0,ATR,479,21.571735110138448,SMA,479,2055.524,Broker,479,10131.540000000006,10131.540000000006,BuySell,479,,,Trades,479,,
480,spx-2013-2018,480,2015-01-06 23:59:59.999989,2022.15,2030.25,1992.44,2002.61,4460110000.0,0.0,TheStrategy,480,735604.9999999999,MACD,480,1.4123001376883622,7.723119377456011,CrossOver,480,0.0,CrossDown,480,0.0,ATR,480,22.73161117369998,SMA,480,2053.8526666666667,Broker,480,12153.690000000006,10151.080000000005,BuySell,480,,2022.15,Trades,480,,
481,spx-2013-2018,481,2015-01-07 23:59:59.999989,2005.55,2029.61,2005.55,2025.9,3805480000.0,0.0,TheStrategy,481,735605.9999999999,MACD,481,-0.5499082312121573,6.068513855722378,CrossOver,481,0.0,CrossDown,481,0.0,ATR,481,23.03649608986427,SMA,481,2052.5993333333336,Broker,481,12153.690000000006,10127.790000000006,BuySell,481,,,Trades,481,,
482,spx-2013-2018,482,2015-01-08 23:59:59.999989,2030.61,2064.08,2030.61,2062.14,3934010000.0,0.0,TheStrategy,482,735606.9999999999,MACD,482,0.8099559610302549,5.016802276783953,CrossOver,482,0.0,CrossDown,482,0.0,ATR,482,24.118174940588236,SMA,482,2052.357,Broker,482,10123.080000000005,10123.080000000005,BuySell,482,2030.61,,Trades,482,,-8.459999999999809
483,spx-2013-2018,483,2015-01-09 23:59:59.999989,2063.45,2064.43,2038.33,2044.81,3364140000.0,0.0,TheStrategy,483,735607.9999999999,MACD,483,0.48369621465599266,4.110181064358361,CrossOver,483,0.0,CrossDown,483,0.0,ATR,483,24.259733873403356,SMA,483,2051.6163333333334,Broker,483,10123.080000000005,10123.080000000005,BuySell,483,,,Trades,483,,
484,spx-2013-2018,484,2015-01-12 23:59:59.999989,2046.13,2049.3,2022.58,2028.26,3456460000.0,0.0,TheStrategy,484,735610.9999999999,MACD,484,-1.0976605235537136,3.0686127467759463,CrossOver,484,0.0,CrossDown,484,0.0,ATR,484,24.435467168160276,SMA,484,2050.1306666666665,Broker,484,10123.080000000005,10123.080000000005,BuySell,484,,,Trades,484,,
485,spx-2013-2018,485,2015-01-13 23:59:59.999989,2031.58,2056.93,2008.25,2023.03,4107300000.0,0.0,TheStrategy,485,735611.9999999999,MACD,485,-2.741314258349803,1.9066273457507967,CrossOver,485,0.0,CrossDown,485,0.0,ATR,485,26.167219513291673,SMA,485,2048.646333333333,Broker,485,10123.080000000005,10123.080000000005,BuySell,485,,,Trades,485,,
486,spx-2013-2018,486,2015-01-14 23:59:59.999989,2018.4,2018.4,1988.44,2011.27,4378680000.0,0.0,TheStrategy,486,735612.9999999999,MACD,486,-4.935956765573337,0.53811052348597,CrossOver,486,0.0,CrossDown,486,0.0,ATR,486,26.76884669091369,SMA,486,2047.2406666666668,Broker,486,10123.080000000005,10123.080000000005,BuySell,486,,,Trades,486,,
487,spx-2013-2018,487,2015-01-15 23:59:59.999989,2013.75,2021.35,1991.47,1992.67,4276720000.0,0.0,TheStrategy,487,735613.9999999999,MACD,487,-8.082916487579496,-1.1860948787271233,CrossOver,487,0.0,CrossDown,487,0.0,ATR,487,26.99107192727699,SMA,487,2044.7779999999998,Broker,487,10123.080000000005,10123.080000000005,BuySell,487,,,Trades,487,,
488,spx-2013-2018,488,2015-01-16 23:59:59.999989,1992.25,2020.46,1988.12,2019.42,4056410000.0,0.0,TheStrategy,488,735614.9999999999,MACD,488,-8.322467079036642,-2.613369318789027,CrossOver,488,0.0,CrossDown,488,0.0,ATR,488,27.373138218185787,SMA,488,2042.9476666666667,Broker,488,10123.080000000005,10123.080000000005,BuySell,488,,,Trades,488,,
489,spx-2013-2018,489,2015-01-20 23:59:59.999989,2020.76,2028.94,2004.49,2022.55,3944340000.0,0.0,TheStrategy,489,735618.9999999999,MACD,489,-8.16561962699825,-3.7238193804308715,CrossOver,489,0.0,CrossDown,489,0.0,ATR,489,27.16434263117252,SMA,489,2041.302,Broker,489,10123.080000000005,10123.080000000005,BuySell,489,,,Trades,489,,
490,spx-2013-2018,490,2015-01-21 23:59:59.999989,2020.19,2038.29,2012.04,2032.12,3730070000.0,0.0,TheStrategy,490,735619.9999999999,MACD,490,-7.186259148882755,-4.416307334121249,CrossOver,490,0.0,CrossDown,490,0.0,ATR,490,27.099032443231625,SMA,490,2039.8603333333333,Broker,490,10123.080000000005,10123.080000000005,BuySell,490,,,Trades,490,,
