datetime.1,Id,stockpx,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_1,len.1,open.1,high.1,low.1,close.1,volume.1,openinterest.1,stockpx_lag_2,len.2,datetime.2,open.2,high.2,low.2,close.2,volume.2,openinterest.2,stockpx_lag_3,len.3,datetime.3,open.3,high.3,low.3,close.3,volume.3,openinterest.3,stockpx_lag_4,len.4,datetime.4,open.4,high.4,low.4,close.4,volume.4,openinterest.4,stockpx_lag_5,len.5,datetime.5,open.5,high.5,low.5,close.5,volume.5,openinterest.5,straddle,len.6,datetime.6,open.6,high.6,low.6,close.6,volume.6,openinterest.6,TestStrategy,len.7,datetime.7,PSAR,len.8,psar,SMA_Crossup_50_200,len.9,sma_up_50_200,SMA_Crossdown_50_200,len.10,sma_down_50_200,SMA_Crossup_5_30,len.11,sma_up_5_30,SMA_Crossdown_5_30,len.12,sma_down_5_30,EMA_Crossup_12_26,len.13,ema_up_12_26,EMA_Crossdown_12_26,len.14,ema_down_12_26,MACD_Crossup,len.15,macd_up,MACD_Crossdown,len.16,macd_down,DEMA_CrossUp_21_55,len.17,dema_up_21_55,DEMA_CrossDown_21_55,len.18,dema_down_21_55,Broker,len.19,cash,value,BuySell,len.20,buy,sell,BuySell.1,len.21,buy.1,sell.1,BuySell.2,len.22,buy.2,sell.2,BuySell.3,len.23,buy.3,sell.3,BuySell.4,len.24,buy.4,sell.4,BuySell.5,len.25,buy.5,sell.5,BuySell.6,len.26,buy.6,sell.6,DataTrades,len.27,stockpx.1,stockpx_lag_1.1,stockpx_lag_2.1,stockpx_lag_3.1,stockpx_lag_4.1,stockpx_lag_5.1,straddle.1,Straddle Value,Total Premium Paid,Value including Premium
2015-05-26,1341,stockpx,1341,2015-05-26 00:00:00,,43.5,42.580002,42.849998,12796000.0,,stockpx_lag_1,1341.0,,,,43.380001,,,stockpx_lag_2,1341.0,2015-05-26 00:00:00,,,,43.07,,,stockpx_lag_3,1341.0,2015-05-26 00:00:00,,,,42.939999,,,stockpx_lag_4,1341.0,2015-05-26 00:00:00,,,,43.349998,,,stockpx_lag_5,1341.0,2015-05-26 00:00:00,,,,43.150002,,,straddle,1341.0,2015-05-26 00:00:00,,,,1.2586992963777774,,,TestStrategy,1341.0,735744.0,PSAR,1341.0,44.608090474368154,SMA_Crossup_50_200,1341.0,0.0,SMA_Crossdown_50_200,1341.0,0.0,SMA_Crossup_5_30,1341.0,0.0,SMA_Crossdown_5_30,1341.0,0.0,EMA_Crossup_12_26,1341.0,0.0,EMA_Crossdown_12_26,1341.0,0.0,MACD_Crossup,1341.0,0.0,MACD_Crossdown,1341.0,1.0,DEMA_CrossUp_21_55,1341.0,0.0,DEMA_CrossDown_21_55,1341.0,0.0,Broker,1341.0,99990.609995,100033.459993,BuySell,1341.0,,,BuySell,1341.0,,,BuySell,1341.0,,,BuySell,1341.0,,,BuySell,1341.0,,,BuySell,1341.0,,,BuySell,1341.0,,,DataTrades,1341.0,,,,,,,,0.0,37.76215806947932,99995.69783493051
2015-05-27,1342,stockpx,1342,2015-05-27 00:00:00,,43.439999,42.279999,43.380001,13686500.0,,stockpx_lag_1,1342.0,,,,43.07,,,stockpx_lag_2,1342.0,2015-05-27 00:00:00,,,,42.939999,,,stockpx_lag_3,1342.0,2015-05-27 00:00:00,,,,43.349998,,,stockpx_lag_4,1342.0,2015-05-27 00:00:00,,,,43.150002,,,stockpx_lag_5,1342.0,2015-05-27 00:00:00,,,,43.209999,,,straddle,1342.0,2015-05-27 00:00:00,,,,1.2072567985266005,,,TestStrategy,1342.0,735745.0,PSAR,1342.0,44.4983286448808,SMA_Crossup_50_200,1342.0,0.0,SMA_Crossdown_50_200,1342.0,0.0,SMA_Crossup_5_30,1342.0,0.0,SMA_Crossdown_5_30,1342.0,0.0,EMA_Crossup_12_26,1342.0,0.0,EMA_Crossdown_12_26,1342.0,0.0,MACD_Crossup,1342.0,0.0,MACD_Crossdown,1342.0,0.0,DEMA_CrossUp_21_55,1342.0,0.0,DEMA_CrossDown_21_55,1342.0,0.0,Broker,1342.0,100033.989996,100033.989996,BuySell,1342.0,,43.380001,BuySell,1342.0,,,BuySell,1342.0,,,BuySell,1342.0,,,BuySell,1342.0,,,BuySell,1342.0,,,BuySell,1342.0,,,DataTrades,1342.0,0.5899999999999963,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-05-28,1343,stockpx,1343,2015-05-28 00:00:00,,43.419998,42.93,43.07,9414000.0,,stockpx_lag_1,1343.0,,,,42.939999,,,stockpx_lag_2,1343.0,2015-05-28 00:00:00,,,,43.349998,,,stockpx_lag_3,1343.0,2015-05-28 00:00:00,,,,43.150002,,,stockpx_lag_4,1343.0,2015-05-28 00:00:00,,,,43.209999,,,stockpx_lag_5,1343.0,2015-05-28 00:00:00,,,,42.880001,,,straddle,1343.0,2015-05-28 00:00:00,,,,1.1769604298166136,,,TestStrategy,1343.0,735746.0,PSAR,1343.0,44.390762051983174,SMA_Crossup_50_200,1343.0,0.0,SMA_Crossdown_50_200,1343.0,0.0,SMA_Crossup_5_30,1343.0,0.0,SMA_Crossdown_5_30,1343.0,0.0,EMA_Crossup_12_26,1343.0,0.0,EMA_Crossdown_12_26,1343.0,0.0,MACD_Crossup,1343.0,0.0,MACD_Crossdown,1343.0,0.0,DEMA_CrossUp_21_55,1343.0,0.0,DEMA_CrossDown_21_55,1343.0,0.0,Broker,1343.0,100033.989996,100033.989996,BuySell,1343.0,,,BuySell,1343.0,,,BuySell,1343.0,,,BuySell,1343.0,,,BuySell,1343.0,,,BuySell,1343.0,,,BuySell,1343.0,,,DataTrades,1343.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-05-29,1344,stockpx,1344,2015-05-29 00:00:00,,43.59,42.810001,42.939999,10928000.0,,stockpx_lag_1,1344.0,,,,43.349998,,,stockpx_lag_2,1344.0,2015-05-29 00:00:00,,,,43.150002,,,stockpx_lag_3,1344.0,2015-05-29 00:00:00,,,,43.209999,,,stockpx_lag_4,1344.0,2015-05-29 00:00:00,,,,42.880001,,,stockpx_lag_5,1344.0,2015-05-29 00:00:00,,,,42.810001,,,straddle,1344.0,2015-05-29 00:00:00,,,,1.1512151314536894,,,TestStrategy,1344.0,735747.0,PSAR,1344.0,44.28534679094353,SMA_Crossup_50_200,1344.0,0.0,SMA_Crossdown_50_200,1344.0,0.0,SMA_Crossup_5_30,1344.0,0.0,SMA_Crossdown_5_30,1344.0,0.0,EMA_Crossup_12_26,1344.0,0.0,EMA_Crossdown_12_26,1344.0,0.0,MACD_Crossup,1344.0,0.0,MACD_Crossdown,1344.0,0.0,DEMA_CrossUp_21_55,1344.0,0.0,DEMA_CrossDown_21_55,1344.0,0.0,Broker,1344.0,100033.989996,100033.989996,BuySell,1344.0,,,BuySell,1344.0,,,BuySell,1344.0,,,BuySell,1344.0,,,BuySell,1344.0,,,BuySell,1344.0,,,BuySell,1344.0,,,DataTrades,1344.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-01,1345,stockpx,1345,2015-06-01 00:00:00,,43.630001,42.91,43.349998,11152900.0,,stockpx_lag_1,1345.0,,,,43.150002,,,stockpx_lag_2,1345.0,2015-06-01 00:00:00,,,,43.209999,,,stockpx_lag_3,1345.0,2015-06-01 00:00:00,,,,42.880001,,,stockpx_lag_4,1345.0,2015-06-01 00:00:00,,,,42.810001,,,stockpx_lag_5,1345.0,2015-06-01 00:00:00,,,,42.009998,,,straddle,1345.0,2015-06-01 00:00:00,,,,1.1574942258099448,,,TestStrategy,1345.0,735750.0,PSAR,1345.0,44.18203983512465,SMA_Crossup_50_200,1345.0,0.0,SMA_Crossdown_50_200,1345.0,0.0,SMA_Crossup_5_30,1345.0,0.0,SMA_Crossdown_5_30,1345.0,0.0,EMA_Crossup_12_26,1345.0,0.0,EMA_Crossdown_12_26,1345.0,0.0,MACD_Crossup,1345.0,1.0,MACD_Crossdown,1345.0,0.0,DEMA_CrossUp_21_55,1345.0,0.0,DEMA_CrossDown_21_55,1345.0,0.0,Broker,1345.0,100033.989996,100033.989996,BuySell,1345.0,,,BuySell,1345.0,,,BuySell,1345.0,,,BuySell,1345.0,,,BuySell,1345.0,,,BuySell,1345.0,,,BuySell,1345.0,,,DataTrades,1345.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-02,1346,stockpx,1346,2015-06-02 00:00:00,,43.619999,42.919998,43.150002,8866500.0,,stockpx_lag_1,1346.0,,,,43.209999,,,stockpx_lag_2,1346.0,2015-06-02 00:00:00,,,,42.880001,,,stockpx_lag_3,1346.0,2015-06-02 00:00:00,,,,42.810001,,,stockpx_lag_4,1346.0,2015-06-02 00:00:00,,,,42.009998,,,stockpx_lag_5,1346.0,2015-06-02 00:00:00,,,,41.630001,,,straddle,1346.0,2015-06-02 00:00:00,,,,1.142404154484467,,,TestStrategy,1346.0,735751.0,PSAR,1346.0,44.08079901842215,SMA_Crossup_50_200,1346.0,0.0,SMA_Crossdown_50_200,1346.0,0.0,SMA_Crossup_5_30,1346.0,0.0,SMA_Crossdown_5_30,1346.0,0.0,EMA_Crossup_12_26,1346.0,0.0,EMA_Crossdown_12_26,1346.0,0.0,MACD_Crossup,1346.0,0.0,MACD_Crossdown,1346.0,0.0,DEMA_CrossUp_21_55,1346.0,0.0,DEMA_CrossDown_21_55,1346.0,0.0,Broker,1346.0,100033.989996,100033.989996,BuySell,1346.0,,,BuySell,1346.0,,,BuySell,1346.0,,,BuySell,1346.0,,,BuySell,1346.0,,,BuySell,1346.0,,,BuySell,1346.0,,,DataTrades,1346.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-03,1347,stockpx,1347,2015-06-03 00:00:00,,43.779999,42.98,43.209999,11884100.0,,stockpx_lag_1,1347.0,,,,42.880001,,,stockpx_lag_2,1347.0,2015-06-03 00:00:00,,,,42.810001,,,stockpx_lag_3,1347.0,2015-06-03 00:00:00,,,,42.009998,,,stockpx_lag_4,1347.0,2015-06-03 00:00:00,,,,41.630001,,,stockpx_lag_5,1347.0,2015-06-03 00:00:00,,,,42.060001,,,straddle,1347.0,2015-06-03 00:00:00,,,,1.1443127537748623,,,TestStrategy,1347.0,735752.0,PSAR,1347.0,43.981583018053705,SMA_Crossup_50_200,1347.0,0.0,SMA_Crossdown_50_200,1347.0,0.0,SMA_Crossup_5_30,1347.0,0.0,SMA_Crossdown_5_30,1347.0,0.0,EMA_Crossup_12_26,1347.0,0.0,EMA_Crossdown_12_26,1347.0,0.0,MACD_Crossup,1347.0,0.0,MACD_Crossdown,1347.0,0.0,DEMA_CrossUp_21_55,1347.0,0.0,DEMA_CrossDown_21_55,1347.0,0.0,Broker,1347.0,100033.989996,100033.989996,BuySell,1347.0,,,BuySell,1347.0,,,BuySell,1347.0,,,BuySell,1347.0,,,BuySell,1347.0,,,BuySell,1347.0,,,BuySell,1347.0,,,DataTrades,1347.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-04,1348,stockpx,1348,2015-06-04 00:00:00,,43.439999,42.759997999999996,42.880001,10033400.0,,stockpx_lag_1,1348.0,,,,42.810001,,,stockpx_lag_2,1348.0,2015-06-04 00:00:00,,,,42.009998,,,stockpx_lag_3,1348.0,2015-06-04 00:00:00,,,,41.630001,,,stockpx_lag_4,1348.0,2015-06-04 00:00:00,,,,42.060001,,,stockpx_lag_5,1348.0,2015-06-04 00:00:00,,,,40.939999,,,straddle,1348.0,2015-06-04 00:00:00,,,,1.1337297371390918,,,TestStrategy,1348.0,735753.0,PSAR,1348.0,43.884351337692635,SMA_Crossup_50_200,1348.0,0.0,SMA_Crossdown_50_200,1348.0,0.0,SMA_Crossup_5_30,1348.0,0.0,SMA_Crossdown_5_30,1348.0,0.0,EMA_Crossup_12_26,1348.0,0.0,EMA_Crossdown_12_26,1348.0,0.0,MACD_Crossup,1348.0,0.0,MACD_Crossdown,1348.0,1.0,DEMA_CrossUp_21_55,1348.0,0.0,DEMA_CrossDown_21_55,1348.0,0.0,Broker,1348.0,100033.989996,100033.989996,BuySell,1348.0,,,BuySell,1348.0,,,BuySell,1348.0,,,BuySell,1348.0,,,BuySell,1348.0,,,BuySell,1348.0,,,BuySell,1348.0,,,DataTrades,1348.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-05,1349,stockpx,1349,2015-06-05 00:00:00,,43.259997999999996,42.700001,42.810001,9831100.0,,stockpx_lag_1,1349.0,,,,42.009998,,,stockpx_lag_2,1349.0,2015-06-05 00:00:00,,,,41.630001,,,stockpx_lag_3,1349.0,2015-06-05 00:00:00,,,,42.060001,,,stockpx_lag_4,1349.0,2015-06-05 00:00:00,,,,40.939999,,,stockpx_lag_5,1349.0,2015-06-05 00:00:00,,,,40.529999,,,straddle,1349.0,2015-06-05 00:00:00,,,,1.0848012029861174,,,TestStrategy,1349.0,735754.0,PSAR,1349.0,43.789064290938775,SMA_Crossup_50_200,1349.0,0.0,SMA_Crossdown_50_200,1349.0,0.0,SMA_Crossup_5_30,1349.0,0.0,SMA_Crossdown_5_30,1349.0,0.0,EMA_Crossup_12_26,1349.0,0.0,EMA_Crossdown_12_26,1349.0,0.0,MACD_Crossup,1349.0,0.0,MACD_Crossdown,1349.0,0.0,DEMA_CrossUp_21_55,1349.0,0.0,DEMA_CrossDown_21_55,1349.0,0.0,Broker,1349.0,100033.989996,100033.989996,BuySell,1349.0,,,BuySell,1349.0,,,BuySell,1349.0,,,BuySell,1349.0,,,BuySell,1349.0,,,BuySell,1349.0,,,BuySell,1349.0,,,DataTrades,1349.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-08,1350,stockpx,1350,2015-06-08 00:00:00,,42.889998999999996,42.0,42.009998,7625500.0,,stockpx_lag_1,1350.0,,,,41.630001,,,stockpx_lag_2,1350.0,2015-06-08 00:00:00,,,,42.060001,,,stockpx_lag_3,1350.0,2015-06-08 00:00:00,,,,40.939999,,,stockpx_lag_4,1350.0,2015-06-08 00:00:00,,,,40.529999,,,stockpx_lag_5,1350.0,2015-06-08 00:00:00,,,,40.470001,,,straddle,1350.0,2015-06-08 00:00:00,,,,1.1393789850582792,,,TestStrategy,1350.0,735757.0,PSAR,1350.0,43.69568298512,SMA_Crossup_50_200,1350.0,0.0,SMA_Crossdown_50_200,1350.0,0.0,SMA_Crossup_5_30,1350.0,0.0,SMA_Crossdown_5_30,1350.0,0.0,EMA_Crossup_12_26,1350.0,0.0,EMA_Crossdown_12_26,1350.0,0.0,MACD_Crossup,1350.0,0.0,MACD_Crossdown,1350.0,0.0,DEMA_CrossUp_21_55,1350.0,0.0,DEMA_CrossDown_21_55,1350.0,0.0,Broker,1350.0,100033.989996,100033.989996,BuySell,1350.0,,,BuySell,1350.0,,,BuySell,1350.0,,,BuySell,1350.0,,,BuySell,1350.0,,,BuySell,1350.0,,,BuySell,1350.0,,,DataTrades,1350.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-09,1351,stockpx,1351,2015-06-09 00:00:00,,41.950001,41.02,41.630001,11995200.0,,stockpx_lag_1,1351.0,,,,42.060001,,,stockpx_lag_2,1351.0,2015-06-09 00:00:00,,,,40.939999,,,stockpx_lag_3,1351.0,2015-06-09 00:00:00,,,,40.529999,,,stockpx_lag_4,1351.0,2015-06-09 00:00:00,,,,40.470001,,,stockpx_lag_5,1351.0,2015-06-09 00:00:00,,,,40.639999,,,straddle,1351.0,2015-06-09 00:00:00,,,,1.089182352462423,,,TestStrategy,1351.0,735758.0,PSAR,1351.0,43.60416930541761,SMA_Crossup_50_200,1351.0,0.0,SMA_Crossdown_50_200,1351.0,0.0,SMA_Crossup_5_30,1351.0,0.0,SMA_Crossdown_5_30,1351.0,0.0,EMA_Crossup_12_26,1351.0,0.0,EMA_Crossdown_12_26,1351.0,0.0,MACD_Crossup,1351.0,0.0,MACD_Crossdown,1351.0,0.0,DEMA_CrossUp_21_55,1351.0,0.0,DEMA_CrossDown_21_55,1351.0,0.0,Broker,1351.0,100033.989996,100033.989996,BuySell,1351.0,,,BuySell,1351.0,,,BuySell,1351.0,,,BuySell,1351.0,,,BuySell,1351.0,,,BuySell,1351.0,,,BuySell,1351.0,,,DataTrades,1351.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-10,1352,stockpx,1352,2015-06-10 00:00:00,,42.310001,41.689999,42.060001,7943800.0,,stockpx_lag_1,1352.0,,,,40.939999,,,stockpx_lag_2,1352.0,2015-06-10 00:00:00,,,,40.529999,,,stockpx_lag_3,1352.0,2015-06-10 00:00:00,,,,40.470001,,,stockpx_lag_4,1352.0,2015-06-10 00:00:00,,,,40.639999,,,stockpx_lag_5,1352.0,2015-06-10 00:00:00,,,,40.959999,,,straddle,1352.0,2015-06-10 00:00:00,,,,1.0537865148576238,,,TestStrategy,1352.0,735759.0,PSAR,1352.0,43.51448589930926,SMA_Crossup_50_200,1352.0,0.0,SMA_Crossdown_50_200,1352.0,0.0,SMA_Crossup_5_30,1352.0,0.0,SMA_Crossdown_5_30,1352.0,0.0,EMA_Crossup_12_26,1352.0,0.0,EMA_Crossdown_12_26,1352.0,0.0,MACD_Crossup,1352.0,0.0,MACD_Crossdown,1352.0,0.0,DEMA_CrossUp_21_55,1352.0,0.0,DEMA_CrossDown_21_55,1352.0,0.0,Broker,1352.0,100033.989996,100033.989996,BuySell,1352.0,,,BuySell,1352.0,,,BuySell,1352.0,,,BuySell,1352.0,,,BuySell,1352.0,,,BuySell,1352.0,,,BuySell,1352.0,,,DataTrades,1352.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-11,1353,stockpx,1353,2015-06-11 00:00:00,,42.209998999999996,40.549999,40.939999,23695000.0,,stockpx_lag_1,1353.0,,,,40.529999,,,stockpx_lag_2,1353.0,2015-06-11 00:00:00,,,,40.470001,,,stockpx_lag_3,1353.0,2015-06-11 00:00:00,,,,40.639999,,,stockpx_lag_4,1353.0,2015-06-11 00:00:00,,,,40.959999,,,stockpx_lag_5,1353.0,2015-06-11 00:00:00,,,,40.91,,,straddle,1353.0,2015-06-11 00:00:00,,,,1.1835067328540845,,,TestStrategy,1353.0,735760.0,PSAR,1353.0,43.42659616132306,SMA_Crossup_50_200,1353.0,0.0,SMA_Crossdown_50_200,1353.0,0.0,SMA_Crossup_5_30,1353.0,0.0,SMA_Crossdown_5_30,1353.0,0.0,EMA_Crossup_12_26,1353.0,0.0,EMA_Crossdown_12_26,1353.0,0.0,MACD_Crossup,1353.0,0.0,MACD_Crossdown,1353.0,0.0,DEMA_CrossUp_21_55,1353.0,0.0,DEMA_CrossDown_21_55,1353.0,0.0,Broker,1353.0,100033.989996,100033.989996,BuySell,1353.0,,,BuySell,1353.0,,,BuySell,1353.0,,,BuySell,1353.0,,,BuySell,1353.0,,,BuySell,1353.0,,,BuySell,1353.0,,,DataTrades,1353.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-12,1354,stockpx,1354,2015-06-12 00:00:00,,41.110001000000004,40.459998999999996,40.529999,9232700.0,,stockpx_lag_1,1354.0,,,,40.470001,,,stockpx_lag_2,1354.0,2015-06-12 00:00:00,,,,40.639999,,,stockpx_lag_3,1354.0,2015-06-12 00:00:00,,,,40.959999,,,stockpx_lag_4,1354.0,2015-06-12 00:00:00,,,,40.91,,,stockpx_lag_5,1354.0,2015-06-12 00:00:00,,,,40.509998,,,straddle,1354.0,2015-06-12 00:00:00,,,,1.1245792469197795,,,TestStrategy,1354.0,735761.0,PSAR,1354.0,43.3404642180966,SMA_Crossup_50_200,1354.0,0.0,SMA_Crossdown_50_200,1354.0,0.0,SMA_Crossup_5_30,1354.0,0.0,SMA_Crossdown_5_30,1354.0,0.0,EMA_Crossup_12_26,1354.0,0.0,EMA_Crossdown_12_26,1354.0,0.0,MACD_Crossup,1354.0,0.0,MACD_Crossdown,1354.0,0.0,DEMA_CrossUp_21_55,1354.0,0.0,DEMA_CrossDown_21_55,1354.0,0.0,Broker,1354.0,100033.989996,100033.989996,BuySell,1354.0,,,BuySell,1354.0,,,BuySell,1354.0,,,BuySell,1354.0,,,BuySell,1354.0,,,BuySell,1354.0,,,BuySell,1354.0,,,DataTrades,1354.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-15,1355,stockpx,1355,2015-06-15 00:00:00,,40.669998,40.209998999999996,40.470001,10876300.0,,stockpx_lag_1,1355.0,,,,40.639999,,,stockpx_lag_2,1355.0,2015-06-15 00:00:00,,,,40.959999,,,stockpx_lag_3,1355.0,2015-06-15 00:00:00,,,,40.91,,,stockpx_lag_4,1355.0,2015-06-15 00:00:00,,,,40.509998,,,stockpx_lag_5,1355.0,2015-06-15 00:00:00,,,,40.73,,,straddle,1355.0,2015-06-15 00:00:00,,,,1.1837085241087806,,,TestStrategy,1355.0,735764.0,PSAR,1355.0,43.256054913734665,SMA_Crossup_50_200,1355.0,0.0,SMA_Crossdown_50_200,1355.0,0.0,SMA_Crossup_5_30,1355.0,0.0,SMA_Crossdown_5_30,1355.0,0.0,EMA_Crossup_12_26,1355.0,0.0,EMA_Crossdown_12_26,1355.0,0.0,MACD_Crossup,1355.0,0.0,MACD_Crossdown,1355.0,0.0,DEMA_CrossUp_21_55,1355.0,0.0,DEMA_CrossDown_21_55,1355.0,0.0,Broker,1355.0,100033.989996,100033.989996,BuySell,1355.0,,,BuySell,1355.0,,,BuySell,1355.0,,,BuySell,1355.0,,,BuySell,1355.0,,,BuySell,1355.0,,,BuySell,1355.0,,,DataTrades,1355.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-16,1356,stockpx,1356,2015-06-16 00:00:00,,41.400002,40.02,40.639999,20454500.0,,stockpx_lag_1,1356.0,,,,40.959999,,,stockpx_lag_2,1356.0,2015-06-16 00:00:00,,,,40.91,,,stockpx_lag_3,1356.0,2015-06-16 00:00:00,,,,40.509998,,,stockpx_lag_4,1356.0,2015-06-16 00:00:00,,,,40.73,,,stockpx_lag_5,1356.0,2015-06-16 00:00:00,,,,40.650002,,,straddle,1356.0,2015-06-16 00:00:00,,,,1.2009186655341857,,,TestStrategy,1356.0,735765.0,PSAR,1356.0,43.173333795459975,SMA_Crossup_50_200,1356.0,0.0,SMA_Crossdown_50_200,1356.0,0.0,SMA_Crossup_5_30,1356.0,0.0,SMA_Crossdown_5_30,1356.0,0.0,EMA_Crossup_12_26,1356.0,0.0,EMA_Crossdown_12_26,1356.0,0.0,MACD_Crossup,1356.0,0.0,MACD_Crossdown,1356.0,0.0,DEMA_CrossUp_21_55,1356.0,0.0,DEMA_CrossDown_21_55,1356.0,0.0,Broker,1356.0,100033.989996,100033.989996,BuySell,1356.0,,,BuySell,1356.0,,,BuySell,1356.0,,,BuySell,1356.0,,,BuySell,1356.0,,,BuySell,1356.0,,,BuySell,1356.0,,,DataTrades,1356.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-17,1357,stockpx,1357,2015-06-17 00:00:00,,41.52,40.779999,40.959999,11943100.0,,stockpx_lag_1,1357.0,,,,40.91,,,stockpx_lag_2,1357.0,2015-06-17 00:00:00,,,,40.509998,,,stockpx_lag_3,1357.0,2015-06-17 00:00:00,,,,40.73,,,stockpx_lag_4,1357.0,2015-06-17 00:00:00,,,,40.650002,,,stockpx_lag_5,1357.0,2015-06-17 00:00:00,,,,40.939999,,,straddle,1357.0,2015-06-17 00:00:00,,,,1.1912764318557765,,,TestStrategy,1357.0,735766.0,PSAR,1357.0,43.092267099550774,SMA_Crossup_50_200,1357.0,0.0,SMA_Crossdown_50_200,1357.0,0.0,SMA_Crossup_5_30,1357.0,0.0,SMA_Crossdown_5_30,1357.0,0.0,EMA_Crossup_12_26,1357.0,0.0,EMA_Crossdown_12_26,1357.0,0.0,MACD_Crossup,1357.0,0.0,MACD_Crossdown,1357.0,0.0,DEMA_CrossUp_21_55,1357.0,0.0,DEMA_CrossDown_21_55,1357.0,0.0,Broker,1357.0,100033.989996,100033.989996,BuySell,1357.0,,,BuySell,1357.0,,,BuySell,1357.0,,,BuySell,1357.0,,,BuySell,1357.0,,,BuySell,1357.0,,,BuySell,1357.0,,,DataTrades,1357.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-18,1358,stockpx,1358,2015-06-18 00:00:00,,41.27,40.790001000000004,40.91,10017600.0,,stockpx_lag_1,1358.0,,,,40.509998,,,stockpx_lag_2,1358.0,2015-06-18 00:00:00,,,,40.73,,,stockpx_lag_3,1358.0,2015-06-18 00:00:00,,,,40.650002,,,stockpx_lag_4,1358.0,2015-06-18 00:00:00,,,,40.939999,,,stockpx_lag_5,1358.0,2015-06-18 00:00:00,,,,41.07,,,straddle,1358.0,2015-06-18 00:00:00,,,,1.123951520914073,,,TestStrategy,1358.0,735767.0,PSAR,1358.0,43.012821737559754,SMA_Crossup_50_200,1358.0,0.0,SMA_Crossdown_50_200,1358.0,0.0,SMA_Crossup_5_30,1358.0,0.0,SMA_Crossdown_5_30,1358.0,0.0,EMA_Crossup_12_26,1358.0,0.0,EMA_Crossdown_12_26,1358.0,0.0,MACD_Crossup,1358.0,0.0,MACD_Crossdown,1358.0,0.0,DEMA_CrossUp_21_55,1358.0,0.0,DEMA_CrossDown_21_55,1358.0,0.0,Broker,1358.0,100033.989996,100033.989996,BuySell,1358.0,,,BuySell,1358.0,,,BuySell,1358.0,,,BuySell,1358.0,,,BuySell,1358.0,,,BuySell,1358.0,,,BuySell,1358.0,,,DataTrades,1358.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
2015-06-19,1359,stockpx,1359,2015-06-19 00:00:00,,40.93,40.369999,40.509998,11661500.0,,stockpx_lag_1,1359.0,,,,40.73,,,stockpx_lag_2,1359.0,2015-06-19 00:00:00,,,,40.650002,,,stockpx_lag_3,1359.0,2015-06-19 00:00:00,,,,40.939999,,,stockpx_lag_4,1359.0,2015-06-19 00:00:00,,,,41.07,,,stockpx_lag_5,1359.0,2015-06-19 00:00:00,,,,40.060001,,,straddle,1359.0,2015-06-19 00:00:00,,,,1.0395963541422049,,,TestStrategy,1359.0,735768.0,PSAR,1359.0,42.93496528280857,SMA_Crossup_50_200,1359.0,0.0,SMA_Crossdown_50_200,1359.0,0.0,SMA_Crossup_5_30,1359.0,0.0,SMA_Crossdown_5_30,1359.0,0.0,EMA_Crossup_12_26,1359.0,0.0,EMA_Crossdown_12_26,1359.0,0.0,MACD_Crossup,1359.0,0.0,MACD_Crossdown,1359.0,0.0,DEMA_CrossUp_21_55,1359.0,0.0,DEMA_CrossDown_21_55,1359.0,0.0,Broker,1359.0,100033.989996,100033.989996,BuySell,1359.0,,,BuySell,1359.0,,,BuySell,1359.0,,,BuySell,1359.0,,,BuySell,1359.0,,,BuySell,1359.0,,,BuySell,1359.0,,,DataTrades,1359.0,,,,,,,,0.0,37.76215806947932,99996.22783793052
