Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI_Oversold,len,oversold,RSI_Overbought,len,overbought,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
430,10dORHV,430,2011-09-19 00:00:00,,,,25.45,,,stockpx,430,2011-09-19 00:00:00,,,,27.26,,,HVStrategy,430,734399.0,RSI_Oversold,430,0.0,RSI_Overbought,430,,Broker,430,100018.02647000004,100018.02647000004,BuySell,430,,,BuySell,430,,,DataTrades,430,,
431,10dORHV,431,2011-09-20 00:00:00,,,,23.45,,,stockpx,431,2011-09-20 00:00:00,,,,26.98,,,HVStrategy,431,734400.0,RSI_Oversold,431,0.0,RSI_Overbought,431,,Broker,431,100018.02647000004,100018.02647000004,BuySell,431,,,BuySell,431,,,DataTrades,431,,
432,10dORHV,432,2011-09-21 00:00:00,,,,28.25,,,stockpx,432,2011-09-21 00:00:00,,,,26.13,,,HVStrategy,432,734401.0,RSI_Oversold,432,0.0,RSI_Overbought,432,,Broker,432,100018.02647000004,100018.02647000004,BuySell,432,,,BuySell,432,,,DataTrades,432,,
433,10dORHV,433,2011-09-22 00:00:00,,,,30.41,,,stockpx,433,2011-09-22 00:00:00,,,,25.16,,,HVStrategy,433,734402.0,RSI_Oversold,433,0.0,RSI_Overbought,433,,Broker,433,100018.02647000004,100018.02647000004,BuySell,433,,,BuySell,433,,,DataTrades,433,,
434,10dORHV,434,2011-09-23 00:00:00,,,,29.61,,,stockpx,434,2011-09-23 00:00:00,,,,25.01,,,HVStrategy,434,734403.0,RSI_Oversold,434,0.0,RSI_Overbought,434,,Broker,434,100018.02647000004,100018.02647000004,BuySell,434,,,BuySell,434,,,DataTrades,434,,
435,10dORHV,435,2011-09-26 00:00:00,,,,31.5,,,stockpx,435,2011-09-26 00:00:00,,,,25.4,,,HVStrategy,435,734406.0,RSI_Oversold,435,0.0,RSI_Overbought,435,,Broker,435,100018.02647000004,100018.02647000004,BuySell,435,,,BuySell,435,,,DataTrades,435,,
436,10dORHV,436,2011-09-27 00:00:00,,,,32.42,,,stockpx,436,2011-09-27 00:00:00,,,,25.62,,,HVStrategy,436,734407.0,RSI_Oversold,436,0.0,RSI_Overbought,436,,Broker,436,100018.02647000004,100018.02647000004,BuySell,436,,,BuySell,436,,,DataTrades,436,,
437,10dORHV,437,2011-09-28 00:00:00,,,,35.23,,,stockpx,437,2011-09-28 00:00:00,,,,25.74,,,HVStrategy,437,734408.0,RSI_Oversold,437,0.0,RSI_Overbought,437,,Broker,437,100018.02647000004,100018.02647000004,BuySell,437,,,BuySell,437,,,DataTrades,437,,
438,10dORHV,438,2011-09-29 00:00:00,,,,36.9,,,stockpx,438,2011-09-29 00:00:00,,,,25.38,,,HVStrategy,438,734409.0,RSI_Oversold,438,0.0,RSI_Overbought,438,,Broker,438,100018.02647000004,100018.02647000004,BuySell,438,,,BuySell,438,,,DataTrades,438,,
439,10dORHV,439,2011-09-30 00:00:00,,,,37.49,,,stockpx,439,2011-09-30 00:00:00,,,,24.95,,,HVStrategy,439,734410.0,RSI_Oversold,439,0.0,RSI_Overbought,439,,Broker,439,100018.02647000004,100018.02647000004,BuySell,439,,,BuySell,439,,,DataTrades,439,,
440,10dORHV,440,2011-10-03 00:00:00,,,,35.79,,,stockpx,440,2011-10-03 00:00:00,,,,24.7,,,HVStrategy,440,734413.0,RSI_Oversold,440,0.0,RSI_Overbought,440,,Broker,440,100018.02647000004,100018.02647000004,BuySell,440,,,BuySell,440,,,DataTrades,440,,
441,10dORHV,441,2011-10-04 00:00:00,,,,38.45,,,stockpx,441,2011-10-04 00:00:00,,,,25.35,,,HVStrategy,441,734414.0,RSI_Oversold,441,0.0,RSI_Overbought,441,,Broker,441,100018.02647000004,100018.02647000004,BuySell,441,,,BuySell,441,,,DataTrades,441,,
442,10dORHV,442,2011-10-05 00:00:00,,,,41.45,,,stockpx,442,2011-10-05 00:00:00,,,,25.88,,,HVStrategy,442,734415.0,RSI_Oversold,442,0.0,RSI_Overbought,442,,Broker,442,100018.02647000004,100018.02647000004,BuySell,442,,,BuySell,442,,,DataTrades,442,,
443,10dORHV,443,2011-10-06 00:00:00,,,,40.7,,,stockpx,443,2011-10-06 00:00:00,,,,26.3,,,HVStrategy,443,734416.0,RSI_Oversold,443,0.0,RSI_Overbought,443,,Broker,443,100018.02647000004,100018.02647000004,BuySell,443,,,BuySell,443,,,DataTrades,443,,
444,10dORHV,444,2011-10-07 00:00:00,,,,40.5,,,stockpx,444,2011-10-07 00:00:00,,,,26.43,,,HVStrategy,444,734417.0,RSI_Oversold,444,0.0,RSI_Overbought,444,,Broker,444,100018.02647000004,100018.02647000004,BuySell,444,,,BuySell,444,,,DataTrades,444,,
445,10dORHV,445,2011-10-11 00:00:00,,,,33.69,,,stockpx,445,2011-10-11 00:00:00,,,,27.02,,,HVStrategy,445,734421.0,RSI_Oversold,445,0.0,RSI_Overbought,445,,Broker,445,100018.02647000004,100018.02647000004,BuySell,445,,,BuySell,445,,,DataTrades,445,,
446,10dORHV,446,2011-10-12 00:00:00,,,,29.85,,,stockpx,446,2011-10-12 00:00:00,,,,26.95,,,HVStrategy,446,734422.0,RSI_Oversold,446,0.0,RSI_Overbought,446,,Broker,446,100018.02647000004,100018.02647000004,BuySell,446,,,BuySell,446,,,DataTrades,446,,
447,10dORHV,447,2011-10-13 00:00:00,,,,28.51,,,stockpx,447,2011-10-13 00:00:00,,,,27.15,,,HVStrategy,447,734423.0,RSI_Oversold,447,0.0,RSI_Overbought,447,,Broker,447,100018.02647000004,100018.02647000004,BuySell,447,,,BuySell,447,,,DataTrades,447,,
448,10dORHV,448,2011-10-14 00:00:00,,,,27.67,,,stockpx,448,2011-10-14 00:00:00,,,,27.23,,,HVStrategy,448,734424.0,RSI_Oversold,448,0.0,RSI_Overbought,448,,Broker,448,100018.02647000004,100018.02647000004,BuySell,448,,,BuySell,448,,,DataTrades,448,,
449,10dORHV,449,2011-10-17 00:00:00,,,,26.83,,,stockpx,449,2011-10-17 00:00:00,,,,26.94,,,HVStrategy,449,734427.0,RSI_Oversold,449,0.0,RSI_Overbought,449,,Broker,449,100018.02647000004,100018.02647000004,BuySell,449,,,BuySell,449,,,DataTrades,449,,
450,10dORHV,450,2011-10-18 00:00:00,,,,23.36,,,stockpx,450,2011-10-18 00:00:00,,,,27.35,,,HVStrategy,450,734428.0,RSI_Oversold,450,0.0,RSI_Overbought,450,,Broker,450,100018.02647000004,100018.02647000004,BuySell,450,,,BuySell,450,,,DataTrades,450,,
451,10dORHV,451,2011-10-19 00:00:00,,,,21.55,,,stockpx,451,2011-10-19 00:00:00,,,,27.19,,,HVStrategy,451,734429.0,RSI_Oversold,451,0.0,RSI_Overbought,451,,Broker,451,100018.02647000004,100018.02647000004,BuySell,451,,,BuySell,451,,,DataTrades,451,,
452,10dORHV,452,2011-10-20 00:00:00,,,,20.04,,,stockpx,452,2011-10-20 00:00:00,,,,27.12,,,HVStrategy,452,734430.0,RSI_Oversold,452,0.0,RSI_Overbought,452,,Broker,452,100018.02647000004,100018.02647000004,BuySell,452,,,BuySell,452,,,DataTrades,452,,
453,10dORHV,453,2011-10-21 00:00:00,,,,20.07,,,stockpx,453,2011-10-21 00:00:00,,,,27.02,,,HVStrategy,453,734431.0,RSI_Oversold,453,0.0,RSI_Overbought,453,,Broker,453,100018.02647000004,100018.02647000004,BuySell,453,,,BuySell,453,,,DataTrades,453,,
454,10dORHV,454,2011-10-24 00:00:00,,,,17.49,,,stockpx,454,2011-10-24 00:00:00,,,,27.3,,,HVStrategy,454,734434.0,RSI_Oversold,454,0.0,RSI_Overbought,454,,Broker,454,100018.02647000004,100018.02647000004,BuySell,454,,,BuySell,454,,,DataTrades,454,,
455,10dORHV,455,2011-10-25 00:00:00,,,,19.33,,,stockpx,455,2011-10-25 00:00:00,,,,26.77,,,HVStrategy,455,734435.0,RSI_Oversold,455,0.0,RSI_Overbought,455,,Broker,455,100018.02647000004,100018.02647000004,BuySell,455,,,BuySell,455,,,DataTrades,455,,
456,10dORHV,456,2011-10-26 00:00:00,,,,23.49,,,stockpx,456,2011-10-26 00:00:00,,,,26.56,,,HVStrategy,456,734436.0,RSI_Oversold,456,0.0,RSI_Overbought,456,,Broker,456,100018.02647000004,100018.02647000004,BuySell,456,,,BuySell,456,,,DataTrades,456,,
457,10dORHV,457,2011-10-27 00:00:00,,,,22.04,,,stockpx,457,2011-10-27 00:00:00,,,,27.13,,,HVStrategy,457,734437.0,RSI_Oversold,457,0.0,RSI_Overbought,457,,Broker,457,100018.02647000004,100018.02647000004,BuySell,457,,,BuySell,457,,,DataTrades,457,,
458,10dORHV,458,2011-10-28 00:00:00,,,,22.35,,,stockpx,458,2011-10-28 00:00:00,,,,26.92,,,HVStrategy,458,734438.0,RSI_Oversold,458,0.0,RSI_Overbought,458,,Broker,458,100018.02647000004,100018.02647000004,BuySell,458,,,BuySell,458,,,DataTrades,458,,
459,10dORHV,459,2011-10-31 00:00:00,,,,21.94,,,stockpx,459,2011-10-31 00:00:00,,,,26.74,,,HVStrategy,459,734441.0,RSI_Oversold,459,0.0,RSI_Overbought,459,,Broker,459,100018.02647000004,100018.02647000004,BuySell,459,,,BuySell,459,,,DataTrades,459,,
460,10dORHV,460,2011-11-01 00:00:00,,,,23.45,,,stockpx,460,2011-11-01 00:00:00,,,,25.95,,,HVStrategy,460,734442.0,RSI_Oversold,460,0.0,RSI_Overbought,460,,Broker,460,100018.02647000004,100018.02647000004,BuySell,460,,,BuySell,460,,,DataTrades,460,,
461,10dORHV,461,2011-11-02 00:00:00,,,,22.61,,,stockpx,461,2011-11-02 00:00:00,,,,26.06,,,HVStrategy,461,734443.0,RSI_Oversold,461,0.0,RSI_Overbought,461,,Broker,461,100018.02647000004,100018.02647000004,BuySell,461,,,BuySell,461,,,DataTrades,461,,
462,10dORHV,462,2011-11-03 00:00:00,,,,23.25,,,stockpx,462,2011-11-03 00:00:00,,,,26.47,,,HVStrategy,462,734444.0,RSI_Oversold,462,0.0,RSI_Overbought,462,,Broker,462,100018.02647000004,100018.02647000004,BuySell,462,,,BuySell,462,,,DataTrades,462,,
463,10dORHV,463,2011-11-04 00:00:00,,,,23.47,,,stockpx,463,2011-11-04 00:00:00,,,,26.2,,,HVStrategy,463,734445.0,RSI_Oversold,463,0.0,RSI_Overbought,463,,Broker,463,100018.02647000004,100018.02647000004,BuySell,463,,,BuySell,463,,,DataTrades,463,,
464,10dORHV,464,2011-11-07 00:00:00,,,,25.31,,,stockpx,464,2011-11-07 00:00:00,,,,26.74,,,HVStrategy,464,734448.0,RSI_Oversold,464,0.0,RSI_Overbought,464,,Broker,464,100018.02647000004,100018.02647000004,BuySell,464,,,BuySell,464,,,DataTrades,464,,
465,10dORHV,465,2011-11-08 00:00:00,,,,24.43,,,stockpx,465,2011-11-08 00:00:00,,,,27.16,,,HVStrategy,465,734449.0,RSI_Oversold,465,0.0,RSI_Overbought,465,,Broker,465,100018.02647000004,100018.02647000004,BuySell,465,,,BuySell,465,,,DataTrades,465,,
466,10dORHV,466,2011-11-09 00:00:00,,,,23.96,,,stockpx,466,2011-11-09 00:00:00,,,,26.24,,,HVStrategy,466,734450.0,RSI_Oversold,466,0.0,RSI_Overbought,466,,Broker,466,100018.02647000004,100018.02647000004,BuySell,466,,,BuySell,466,,,DataTrades,466,,
467,10dORHV,467,2011-11-10 00:00:00,,,,23.54,,,stockpx,467,2011-11-10 00:00:00,,,,26.31,,,HVStrategy,467,734451.0,RSI_Oversold,467,0.0,RSI_Overbought,467,,Broker,467,100018.02647000004,100018.02647000004,BuySell,467,,,BuySell,467,,,DataTrades,467,,
468,10dORHV,468,2011-11-14 00:00:00,,,,24.2,,,stockpx,468,2011-11-14 00:00:00,,,,26.78,,,HVStrategy,468,734455.0,RSI_Oversold,468,0.0,RSI_Overbought,468,,Broker,468,100018.02647000004,100018.02647000004,BuySell,468,,,BuySell,468,,,DataTrades,468,,
469,10dORHV,469,2011-11-15 00:00:00,,,,21.37,,,stockpx,469,2011-11-15 00:00:00,,,,26.78,,,HVStrategy,469,734456.0,RSI_Oversold,469,0.0,RSI_Overbought,469,,Broker,469,100018.02647000004,100018.02647000004,BuySell,469,,,BuySell,469,,,DataTrades,469,,
470,10dORHV,470,2011-11-16 00:00:00,,,,22.59,,,stockpx,470,2011-11-16 00:00:00,,,,26.13,,,HVStrategy,470,734457.0,RSI_Oversold,470,0.0,RSI_Overbought,470,,Broker,470,100018.02647000004,100018.02647000004,BuySell,470,,,BuySell,470,,,DataTrades,470,,
471,10dORHV,471,2011-11-17 00:00:00,,,,24.06,,,stockpx,471,2011-11-17 00:00:00,,,,25.49,,,HVStrategy,471,734458.0,RSI_Oversold,471,0.0,RSI_Overbought,471,,Broker,471,100018.02647000004,100018.02647000004,BuySell,471,,,BuySell,471,,,DataTrades,471,,
472,10dORHV,472,2011-11-18 00:00:00,,,,24.01,,,stockpx,472,2011-11-18 00:00:00,,,,25.3,,,HVStrategy,472,734459.0,RSI_Oversold,472,0.0,RSI_Overbought,472,,Broker,472,100018.02647000004,100018.02647000004,BuySell,472,,,BuySell,472,,,DataTrades,472,,
473,10dORHV,473,2011-11-21 00:00:00,,,,22.6,,,stockpx,473,2011-11-21 00:00:00,,,,25.05,,,HVStrategy,473,734462.0,RSI_Oversold,473,0.0,RSI_Overbought,473,,Broker,473,100018.02647000004,100018.02647000004,BuySell,473,,,BuySell,473,,,DataTrades,473,,
474,10dORHV,474,2011-11-22 00:00:00,,,,22.4,,,stockpx,474,2011-11-22 00:00:00,,,,24.74,,,HVStrategy,474,734463.0,RSI_Oversold,474,0.0,RSI_Overbought,474,,Broker,474,100018.02647000004,100018.02647000004,BuySell,474,,,BuySell,474,,,DataTrades,474,,
475,10dORHV,475,2011-11-23 00:00:00,,,,19.54,,,stockpx,475,2011-11-23 00:00:00,,,,24.63,,,HVStrategy,475,734464.0,RSI_Oversold,475,0.0,RSI_Overbought,475,,Broker,475,100018.02647000004,100018.02647000004,BuySell,475,,,BuySell,475,,,DataTrades,475,,
476,10dORHV,476,2011-11-25 00:00:00,,,,19.04,,,stockpx,476,2011-11-25 00:00:00,,,,24.31,,,HVStrategy,476,734466.0,RSI_Oversold,476,0.0,RSI_Overbought,476,,Broker,476,100018.02647000004,100018.02647000004,BuySell,476,,,BuySell,476,,,DataTrades,476,,
477,10dORHV,477,2011-11-28 00:00:00,,,,19.8,,,stockpx,477,2011-11-28 00:00:00,,,,24.74,,,HVStrategy,477,734469.0,RSI_Oversold,477,0.0,RSI_Overbought,477,,Broker,477,100018.02647000004,100018.02647000004,BuySell,477,,,BuySell,477,,,DataTrades,477,,
478,10dORHV,478,2011-11-29 00:00:00,,,,19.58,,,stockpx,478,2011-11-29 00:00:00,,,,24.86,,,HVStrategy,478,734470.0,RSI_Oversold,478,0.0,RSI_Overbought,478,,Broker,478,100018.02647000004,100018.02647000004,BuySell,478,,,BuySell,478,,,DataTrades,478,,
479,10dORHV,479,2011-11-30 00:00:00,,,,21.42,,,stockpx,479,2011-11-30 00:00:00,,,,25.54,,,HVStrategy,479,734471.0,RSI_Oversold,479,0.0,RSI_Overbought,479,,Broker,479,100018.02647000004,100018.02647000004,BuySell,479,,,BuySell,479,,,DataTrades,479,,
480,10dORHV,480,2011-12-01 00:00:00,,,,20.77,,,stockpx,480,2011-12-01 00:00:00,,,,25.28,,,HVStrategy,480,734472.0,RSI_Oversold,480,0.0,RSI_Overbought,480,,Broker,480,100018.02647000004,100018.02647000004,BuySell,480,,,BuySell,480,,,DataTrades,480,,
481,10dORHV,481,2011-12-02 00:00:00,,,,20.65,,,stockpx,481,2011-12-02 00:00:00,,,,25.23,,,HVStrategy,481,734473.0,RSI_Oversold,481,0.0,RSI_Overbought,481,,Broker,481,100018.02647000004,100018.02647000004,BuySell,481,,,BuySell,481,,,DataTrades,481,,
482,10dORHV,482,2011-12-05 00:00:00,,,,22.21,,,stockpx,482,2011-12-05 00:00:00,,,,25.69,,,HVStrategy,482,734476.0,RSI_Oversold,482,0.0,RSI_Overbought,482,,Broker,482,100018.02647000004,100018.02647000004,BuySell,482,,,BuySell,482,,,DataTrades,482,,
483,10dORHV,483,2011-12-06 00:00:00,,,,22.12,,,stockpx,483,2011-12-06 00:00:00,,,,25.69,,,HVStrategy,483,734477.0,RSI_Oversold,483,0.0,RSI_Overbought,483,,Broker,483,100018.02647000004,100018.02647000004,BuySell,483,,,BuySell,483,,,DataTrades,483,,
484,10dORHV,484,2011-12-07 00:00:00,,,,21.78,,,stockpx,484,2011-12-07 00:00:00,,,,25.7,,,HVStrategy,484,734478.0,RSI_Oversold,484,0.0,RSI_Overbought,484,,Broker,484,100018.02647000004,100018.02647000004,BuySell,484,,,BuySell,484,,,DataTrades,484,,
485,10dORHV,485,2011-12-08 00:00:00,,,,21.33,,,stockpx,485,2011-12-08 00:00:00,,,,25.55,,,HVStrategy,485,734479.0,RSI_Oversold,485,0.0,RSI_Overbought,485,,Broker,485,100018.02647000004,100018.02647000004,BuySell,485,,,BuySell,485,,,DataTrades,485,,
486,10dORHV,486,2011-12-09 00:00:00,,,,21.5,,,stockpx,486,2011-12-09 00:00:00,,,,25.74,,,HVStrategy,486,734480.0,RSI_Oversold,486,0.0,RSI_Overbought,486,,Broker,486,100018.02647000004,100018.02647000004,BuySell,486,,,BuySell,486,,,DataTrades,486,,
487,10dORHV,487,2011-12-12 00:00:00,,,,19.91,,,stockpx,487,2011-12-12 00:00:00,,,,25.52,,,HVStrategy,487,734483.0,RSI_Oversold,487,0.0,RSI_Overbought,487,,Broker,487,100018.02647000004,100018.02647000004,BuySell,487,,,BuySell,487,,,DataTrades,487,,
488,10dORHV,488,2011-12-13 00:00:00,,,,21.16,,,stockpx,488,2011-12-13 00:00:00,,,,25.72,,,HVStrategy,488,734484.0,RSI_Oversold,488,0.0,RSI_Overbought,488,,Broker,488,100018.02647000004,100018.02647000004,BuySell,488,,,BuySell,488,,,DataTrades,488,,
489,10dORHV,489,2011-12-14 00:00:00,,,,19.27,,,stockpx,489,2011-12-14 00:00:00,,,,25.62,,,HVStrategy,489,734485.0,RSI_Oversold,489,0.0,RSI_Overbought,489,,Broker,489,100018.02647000004,100018.02647000004,BuySell,489,,,BuySell,489,,,DataTrades,489,,
490,10dORHV,490,2011-12-15 00:00:00,,,,18.8,,,stockpx,490,2011-12-15 00:00:00,,,,25.63,,,HVStrategy,490,734486.0,RSI_Oversold,490,0.0,RSI_Overbought,490,,Broker,490,100018.02647000004,100018.02647000004,BuySell,490,,,BuySell,490,,,DataTrades,490,,
491,10dORHV,491,2011-12-16 00:00:00,,,,15.8,,,stockpx,491,2011-12-16 00:00:00,,,,26.02,,,HVStrategy,491,734487.0,RSI_Oversold,491,0.0,RSI_Overbought,491,,Broker,491,100018.02647000004,100018.02647000004,BuySell,491,,,BuySell,491,,,DataTrades,491,,
492,10dORHV,492,2011-12-19 00:00:00,,,,15.96,,,stockpx,492,2011-12-19 00:00:00,,,,25.49,,,HVStrategy,492,734490.0,RSI_Oversold,492,0.0,RSI_Overbought,492,,Broker,492,100018.02647000004,100018.02647000004,BuySell,492,,,BuySell,492,,,DataTrades,492,,
493,10dORHV,493,2011-12-20 00:00:00,,,,17.17,,,stockpx,493,2011-12-20 00:00:00,,,,26.04,,,HVStrategy,493,734491.0,RSI_Oversold,493,0.0,RSI_Overbought,493,,Broker,493,100018.02647000004,100018.02647000004,BuySell,493,,,BuySell,493,,,DataTrades,493,,
494,10dORHV,494,2011-12-21 00:00:00,,,,20.66,,,stockpx,494,2011-12-21 00:00:00,,,,25.7,,,HVStrategy,494,734492.0,RSI_Oversold,494,0.0,RSI_Overbought,494,,Broker,494,100018.02647000004,100018.02647000004,BuySell,494,,,BuySell,494,,,DataTrades,494,,
495,10dORHV,495,2011-12-22 00:00:00,,,,20.27,,,stockpx,495,2011-12-22 00:00:00,,,,25.79,,,HVStrategy,495,734493.0,RSI_Oversold,495,0.0,RSI_Overbought,495,,Broker,495,100018.02647000004,100018.02647000004,BuySell,495,,,BuySell,495,,,DataTrades,495,,
496,10dORHV,496,2011-12-23 00:00:00,,,,20.2,,,stockpx,496,2011-12-23 00:00:00,,,,25.98,,,HVStrategy,496,734494.0,RSI_Oversold,496,0.0,RSI_Overbought,496,,Broker,496,100018.02647000004,100018.02647000004,BuySell,496,,,BuySell,496,,,DataTrades,496,,
497,10dORHV,497,2011-12-27 00:00:00,,,,19.49,,,stockpx,497,2011-12-27 00:00:00,,,,26.06,,,HVStrategy,497,734498.0,RSI_Oversold,497,0.0,RSI_Overbought,497,,Broker,497,100018.02647000004,100018.02647000004,BuySell,497,,,BuySell,497,,,DataTrades,497,,
498,10dORHV,498,2011-12-28 00:00:00,,,,19.71,,,stockpx,498,2011-12-28 00:00:00,,,,25.81,,,HVStrategy,498,734499.0,RSI_Oversold,498,0.0,RSI_Overbought,498,,Broker,498,100018.02647000004,100018.02647000004,BuySell,498,,,BuySell,498,,,DataTrades,498,,
499,10dORHV,499,2011-12-29 00:00:00,,,,19.79,,,stockpx,499,2011-12-29 00:00:00,,,,25.99,,,HVStrategy,499,734500.0,RSI_Oversold,499,0.0,RSI_Overbought,499,,Broker,499,100018.02647000004,100018.02647000004,BuySell,499,,,BuySell,499,,,DataTrades,499,,
500,10dORHV,500,2011-12-30 00:00:00,,,,19.45,,,stockpx,500,2011-12-30 00:00:00,,,,26.03,,,HVStrategy,500,734501.0,RSI_Oversold,500,0.0,RSI_Overbought,500,,Broker,500,100018.02647000004,100018.02647000004,BuySell,500,,,BuySell,500,,,DataTrades,500,,
501,10dORHV,501,2012-01-03 00:00:00,,,,21.99,,,stockpx,501,2012-01-03 00:00:00,,,,26.87,,,HVStrategy,501,734505.0,RSI_Oversold,501,0.0,RSI_Overbought,501,,Broker,501,100018.02647000004,100018.02647000004,BuySell,501,,,BuySell,501,,,DataTrades,501,,
502,10dORHV,502,2012-01-04 00:00:00,,,,23.61,,,stockpx,502,2012-01-04 00:00:00,,,,27.38,,,HVStrategy,502,734506.0,RSI_Oversold,502,0.0,RSI_Overbought,502,,Broker,502,100018.02647000004,100018.02647000004,BuySell,502,,,BuySell,502,,,DataTrades,502,,
503,10dORHV,503,2012-01-05 00:00:00,,,,22.92,,,stockpx,503,2012-01-05 00:00:00,,,,27.68,,,HVStrategy,503,734507.0,RSI_Oversold,503,0.0,RSI_Overbought,503,,Broker,503,100018.02647000004,100018.02647000004,BuySell,503,,,BuySell,503,,,DataTrades,503,,
504,10dORHV,504,2012-01-06 00:00:00,,,,22.41,,,stockpx,504,2012-01-06 00:00:00,,,,28.13,,,HVStrategy,504,734508.0,RSI_Oversold,504,0.0,RSI_Overbought,504,,Broker,504,100018.02647000004,100018.02647000004,BuySell,504,,,BuySell,504,,,DataTrades,504,,
505,10dORHV,505,2012-01-09 00:00:00,,,,23.15,,,stockpx,505,2012-01-09 00:00:00,,,,27.79,,,HVStrategy,505,734511.0,RSI_Oversold,505,0.0,RSI_Overbought,505,,Broker,505,100018.02647000004,100018.02647000004,BuySell,505,,,BuySell,505,,,DataTrades,505,,
506,10dORHV,506,2012-01-10 00:00:00,,,,22.9,,,stockpx,506,2012-01-10 00:00:00,,,,27.79,,,HVStrategy,506,734512.0,RSI_Oversold,506,0.0,RSI_Overbought,506,,Broker,506,100018.02647000004,100018.02647000004,BuySell,506,,,BuySell,506,,,DataTrades,506,,
507,10dORHV,507,2012-01-11 00:00:00,,,,24.81,,,stockpx,507,2012-01-11 00:00:00,,,,27.86,,,HVStrategy,507,734513.0,RSI_Oversold,507,0.0,RSI_Overbought,507,,Broker,507,100018.02647000004,100018.02647000004,BuySell,507,,,BuySell,507,,,DataTrades,507,,
508,10dORHV,508,2012-01-12 00:00:00,,,,23.9,,,stockpx,508,2012-01-12 00:00:00,,,,27.99,,,HVStrategy,508,734514.0,RSI_Oversold,508,0.0,RSI_Overbought,508,,Broker,508,100018.02647000004,100018.02647000004,BuySell,508,,,BuySell,508,,,DataTrades,508,,
509,10dORHV,509,2012-01-13 00:00:00,,,,24.63,,,stockpx,509,2012-01-13 00:00:00,,,,28.18,,,HVStrategy,509,734515.0,RSI_Oversold,509,0.0,RSI_Overbought,509,,Broker,509,100018.02647000004,100018.02647000004,BuySell,509,,,BuySell,509,,,DataTrades,509,,
510,10dORHV,510,2012-01-17 00:00:00,,,,24.95,,,stockpx,510,2012-01-17 00:00:00,,,,28.2,,,HVStrategy,510,734519.0,RSI_Oversold,510,0.0,RSI_Overbought,510,,Broker,510,100018.02647000004,100018.02647000004,BuySell,510,,,BuySell,510,,,DataTrades,510,,
511,10dORHV,511,2012-01-18 00:00:00,,,,22.2,,,stockpx,511,2012-01-18 00:00:00,,,,28.2,,,HVStrategy,511,734520.0,RSI_Oversold,511,0.0,RSI_Overbought,511,,Broker,511,100018.02647000004,100018.02647000004,BuySell,511,,,BuySell,511,,,DataTrades,511,,
512,10dORHV,512,2012-01-19 00:00:00,,,,18.84,,,stockpx,512,2012-01-19 00:00:00,,,,28.09,,,HVStrategy,512,734521.0,RSI_Oversold,512,0.0,RSI_Overbought,512,,Broker,512,100018.02647000004,100018.02647000004,BuySell,512,,,BuySell,512,,,DataTrades,512,,
513,10dORHV,513,2012-01-20 00:00:00,,,,22.65,,,stockpx,513,2012-01-20 00:00:00,,,,29.56,,,HVStrategy,513,734522.0,RSI_Oversold,513,0.0,RSI_Overbought,513,,Broker,513,100018.02647000004,100018.02647000004,BuySell,513,,,BuySell,513,,,DataTrades,513,,
514,10dORHV,514,2012-01-23 00:00:00,,,,20.39,,,stockpx,514,2012-01-23 00:00:00,,,,29.77,,,HVStrategy,514,734525.0,RSI_Oversold,514,0.0,RSI_Overbought,514,,Broker,514,100018.02647000004,100018.02647000004,BuySell,514,,,BuySell,514,,,DataTrades,514,,
515,10dORHV,515,2012-01-24 00:00:00,,,,20.2,,,stockpx,515,2012-01-24 00:00:00,,,,29.32,,,HVStrategy,515,734526.0,RSI_Oversold,515,0.0,RSI_Overbought,515,,Broker,515,100018.02647000004,100018.02647000004,BuySell,515,,,BuySell,515,,,DataTrades,515,,
516,10dORHV,516,2012-01-25 00:00:00,,,,22.57,,,stockpx,516,2012-01-25 00:00:00,,,,29.58,,,HVStrategy,516,734527.0,RSI_Oversold,516,0.0,RSI_Overbought,516,,Broker,516,100018.02647000004,100018.02647000004,BuySell,516,,,BuySell,516,,,DataTrades,516,,
517,10dORHV,517,2012-01-26 00:00:00,,,,20.48,,,stockpx,517,2012-01-26 00:00:00,,,,29.51,,,HVStrategy,517,734528.0,RSI_Oversold,517,0.0,RSI_Overbought,517,,Broker,517,100018.02647000004,100018.02647000004,BuySell,517,,,BuySell,517,,,DataTrades,517,,
518,10dORHV,518,2012-01-27 00:00:00,,,,20.65,,,stockpx,518,2012-01-27 00:00:00,,,,29.26,,,HVStrategy,518,734529.0,RSI_Oversold,518,0.0,RSI_Overbought,518,,Broker,518,100018.02647000004,100018.02647000004,BuySell,518,,,BuySell,518,,,DataTrades,518,,
519,10dORHV,519,2012-01-30 00:00:00,,,,24.1,,,stockpx,519,2012-01-30 00:00:00,,,,29.59,,,HVStrategy,519,734532.0,RSI_Oversold,519,0.0,RSI_Overbought,519,,Broker,519,100018.02647000004,100018.02647000004,BuySell,519,,,BuySell,519,,,DataTrades,519,,
