Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,rsi_OB_70,rsi_OS_30,LRSI,len,lrsi,lrsi_OB_07,lrsi_OS_03,TSI,len,tsi,tsi_pos,tsi_neg,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
90,10dORHV,90,5/12/10 0:00,,,,43.64,,,stockpx,90,5/12/10 0:00,,,,261.77,,,HVStrategy,90,733904,RSI,90,57.04090609,0,0,LRSI,90,0.285361516,0,1,TSI,90,13.57364673,1,0,Broker,90,99983.74,99983.74,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,10dORHV,91,5/13/10 0:00,,,,43.77,,,stockpx,91,5/13/10 0:00,,,,258.7,,,HVStrategy,91,733905,RSI,91,54.75081228,0,0,LRSI,91,0.30727222,0,0,TSI,91,12.76177762,1,0,Broker,91,99983.74,99983.74,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,10dORHV,92,5/14/10 0:00,,,,44.08,,,stockpx,92,5/14/10 0:00,,,,253.87,,,HVStrategy,92,733906,RSI,92,51.26366756,0,0,LRSI,92,0.390650291,0,0,TSI,92,10.90332904,1,0,Broker,92,99983.74,99983.74,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,10dORHV,93,5/17/10 0:00,,,,45.48,,,stockpx,93,5/17/10 0:00,,,,253.89,,,HVStrategy,93,733909,RSI,93,51.27750567,0,0,LRSI,93,0.638005871,0,0,TSI,93,9.49122135,1,0,Broker,93,99983.74,99983.74,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,10dORHV,94,5/18/10 0:00,,,,46.2,,,stockpx,94,5/18/10 0:00,,,,252.12,,,HVStrategy,94,733910,RSI,94,49.92642268,0,0,LRSI,94,0.565854831,0,0,TSI,94,7.945241023,1,0,Broker,94,99983.74,99983.74,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,10dORHV,95,5/19/10 0:00,,,,42.35,,,stockpx,95,5/19/10 0:00,,,,248.25,,,HVStrategy,95,733911,RSI,95,47.00989061,0,0,LRSI,95,0.338486109,0,0,TSI,95,5.769169993,1,0,Broker,95,99983.74,99983.74,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,10dORHV,96,5/20/10 0:00,,,,39.72,,,stockpx,96,5/20/10 0:00,,,,237.73,,,HVStrategy,96,733912,RSI,96,40.14468134,0,0,LRSI,96,0.140626458,0,1,TSI,96,1.558133193,1,0,Broker,96,99983.74,99983.74,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,10dORHV,97,5/21/10 0:00,,,,39.52,,,stockpx,97,5/21/10 0:00,,,,240.61,,,HVStrategy,97,733913,RSI,97,42.61538928,0,0,LRSI,97,0.241868221,0,1,TSI,97,-1.082310065,0,1,Broker,97,99983.74,99983.74,BuySell,97,,,BuySell,97,,,DataTrades,97,,
98,10dORHV,98,5/24/10 0:00,,,,48.53,,,stockpx,98,5/24/10 0:00,,,,248.44,,,HVStrategy,98,733916,RSI,98,48.80292565,0,0,LRSI,98,0.104210278,0,1,TSI,98,-1.383143699,0,1,Broker,98,99983.74,99983.74,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,10dORHV,99,5/25/10 0:00,,,,50.5,,,stockpx,99,5/25/10 0:00,,,,245.11,,,HVStrategy,99,733917,RSI,99,46.50624428,0,0,LRSI,99,0,0,1,TSI,99,-2.343215119,0,1,Broker,99,99983.74,99983.74,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,10dORHV,100,5/26/10 0:00,,,,51.99,,,stockpx,100,5/26/10 0:00,,,,244.48,,,HVStrategy,100,733918,RSI,100,46.06456919,0,0,LRSI,100,0,0,1,TSI,100,-3.240706273,0,1,Broker,100,99983.74,99983.74,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,10dORHV,101,5/27/10 0:00,,,,51.3,,,stockpx,101,5/27/10 0:00,,,,252.61,,,HVStrategy,101,733919,RSI,101,52.35325058,0,0,LRSI,101,0.347208025,0,0,TSI,101,-2.092038628,0,1,Broker,101,99983.74,99983.74,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,10dORHV,102,5/28/10 0:00,,,,51.62,,,stockpx,102,5/28/10 0:00,,,,258.52,,,HVStrategy,102,733920,RSI,102,56.3385858,0,0,LRSI,102,0.537457643,0,0,TSI,102,0.143988985,1,0,Broker,102,99983.74,99983.74,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,10dORHV,103,6/1/10 0:00,,,,50.4,,,stockpx,103,6/1/10 0:00,,,,264.83,,,HVStrategy,103,733924,RSI,103,60.16927046,0,0,LRSI,103,0.706923462,1,0,TSI,103,3.279122098,1,0,Broker,103,99983.74,99983.74,BuySell,103,,,BuySell,103,,,DataTrades,103,,
104,10dORHV,104,6/2/10 0:00,,,,50.41,,,stockpx,104,6/2/10 0:00,,,,263.1,,,HVStrategy,104,733925,RSI,104,58.64995583,0,0,LRSI,104,0.768130862,1,0,TSI,104,5.357484427,1,0,Broker,104,99983.74,99983.74,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,10dORHV,105,6/3/10 0:00,,,,50.11,,,stockpx,105,6/3/10 0:00,,,,262.76,,,HVStrategy,105,733926,RSI,105,58.33817935,0,0,LRSI,105,1,1,0,TSI,105,6.946400661,1,0,Broker,105,99983.74,99983.74,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,10dORHV,106,6/4/10 0:00,,,,50.55,,,stockpx,106,6/4/10 0:00,,,,255.69,,,HVStrategy,106,733927,RSI,106,52.13224392,0,0,LRSI,106,0.914976423,1,0,TSI,106,6.532233372,1,0,Broker,106,99983.74,99983.74,BuySell,106,,,BuySell,106,,,DataTrades,106,,
107,10dORHV,107,6/7/10 0:00,,,,47.52,,,stockpx,107,6/7/10 0:00,,,,251.43,,,HVStrategy,107,733930,RSI,107,48.76599418,0,0,LRSI,107,0.751619546,1,0,TSI,107,5.179303606,1,0,Broker,107,99983.74,99983.74,BuySell,107,,,BuySell,107,,,DataTrades,107,,
108,10dORHV,108,6/8/10 0:00,,,,36.59,,,stockpx,108,6/8/10 0:00,,,,249.06,,,HVStrategy,108,733931,RSI,108,46.94965984,0,0,LRSI,108,0.647973356,0,0,TSI,108,3.525310324,1,0,Broker,108,99983.74,99983.74,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,10dORHV,109,6/9/10 0:00,,,,33.85,,,stockpx,109,6/9/10 0:00,,,,242.59,,,HVStrategy,109,733932,RSI,109,42.31600202,0,0,LRSI,109,0.40635786,0,0,TSI,109,0.668139163,1,0,Broker,109,99983.74,99983.74,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,10dORHV,110,6/10/10 0:00,,,,32.67,,,stockpx,110,6/10/10 0:00,,,,250.6,,,HVStrategy,110,733933,RSI,110,49.0236896,0,0,LRSI,110,0.371401623,0,0,TSI,110,0.216821836,1,0,Broker,110,99983.74,99983.74,BuySell,110,,,BuySell,110,,,DataTrades,110,,
111,10dORHV,111,6/11/10 0:00,,,,34.3,,,stockpx,111,6/11/10 0:00,,,,253.41,,,HVStrategy,111,733934,RSI,111,51.16891218,0,0,LRSI,111,0.14212792,0,1,TSI,111,0.499412225,1,0,Broker,111,99983.74,99983.74,BuySell,111,,,BuySell,111,,,DataTrades,111,,
112,10dORHV,112,6/14/10 0:00,,,,33.99,,,stockpx,112,6/14/10 0:00,,,,254.76,,,HVStrategy,112,733937,RSI,112,52.20945059,0,0,LRSI,112,0.22613765,0,1,TSI,112,1.034228332,1,0,Broker,112,99983.74,99983.74,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,10dORHV,113,6/15/10 0:00,,,,34,,,stockpx,113,6/15/10 0:00,,,,259.7,,,HVStrategy,113,733938,RSI,113,55.91167847,0,0,LRSI,113,0.419899692,0,0,TSI,113,2.596076846,1,0,Broker,113,99983.74,99983.74,BuySell,113,,,BuySell,113,,,DataTrades,113,,
114,10dORHV,114,6/16/10 0:00,,,,32.84,,,stockpx,114,6/16/10 0:00,,,,266.88,,,HVStrategy,114,733939,RSI,114,60.67952294,0,0,LRSI,114,0.662410426,0,0,TSI,114,5.459109832,1,0,Broker,114,99983.74,99983.74,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,10dORHV,115,6/17/10 0:00,,,,33.15,,,stockpx,115,6/17/10 0:00,,,,271.72,,,HVStrategy,115,733940,RSI,115,63.54172465,0,0,LRSI,115,0.776679182,1,0,TSI,115,8.782162581,1,0,Broker,115,99983.74,99983.74,BuySell,115,,,BuySell,115,,,DataTrades,115,,
116,10dORHV,116,6/18/10 0:00,,,,29.06,,,stockpx,116,6/18/10 0:00,,,,274.04,,,HVStrategy,116,733941,RSI,116,64.86206237,0,0,LRSI,116,0.892916412,1,0,TSI,116,11.91705134,1,0,Broker,116,99983.74,99983.74,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,10dORHV,117,6/21/10 0:00,,,,30.13,,,stockpx,117,6/21/10 0:00,,,,269.98,,,HVStrategy,117,733944,RSI,117,60.71797483,0,0,LRSI,117,1,1,0,TSI,117,13.36203218,1,0,Broker,117,99983.74,99983.74,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,10dORHV,118,6/22/10 0:00,,,,29.79,,,stockpx,118,6/22/10 0:00,,,,273.49,,,HVStrategy,118,733945,RSI,118,62.92345516,0,0,LRSI,118,1,1,0,TSI,118,15.23749521,1,0,Broker,118,99983.74,99983.74,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,10dORHV,119,6/23/10 0:00,,,,28.43,,,stockpx,119,6/23/10 0:00,,,,270.64,,,HVStrategy,119,733946,RSI,119,59.97883182,0,0,LRSI,119,1,1,0,TSI,119,15.9655537,1,0,Broker,119,99983.74,99983.74,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,10dORHV,120,6/24/10 0:00,,,,25.93,,,stockpx,120,6/24/10 0:00,,,,268.57,,,HVStrategy,120,733947,RSI,120,57.86089734,0,0,LRSI,120,0.943159404,1,0,TSI,120,15.97592226,1,0,Broker,120,99983.74,99983.74,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,10dORHV,121,6/25/10 0:00,,,,24.68,,,stockpx,121,6/25/10 0:00,,,,267.09,,,HVStrategy,121,733948,RSI,121,56.32936756,0,0,LRSI,121,0.845602659,1,0,TSI,121,15.56175785,1,0,Broker,121,99983.74,99983.74,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,10dORHV,122,6/28/10 0:00,,,,22.85,,,stockpx,122,6/28/10 0:00,,,,268.45,,,HVStrategy,122,733951,RSI,122,57.44407823,0,0,LRSI,122,0.864798049,1,0,TSI,122,15.50935915,1,0,Broker,122,99983.74,99983.74,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,10dORHV,123,6/29/10 0:00,,,,26.28,,,stockpx,123,6/29/10 0:00,,,,255.43,,,HVStrategy,123,733952,RSI,123,45.47627757,0,0,LRSI,123,0.381123314,0,0,TSI,123,11.69018506,1,0,Broker,123,99983.74,99983.74,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,10dORHV,124,6/30/10 0:00,,,,26.76,,,stockpx,124,6/30/10 0:00,,,,252.2,,,HVStrategy,124,733953,RSI,124,43.07851578,0,0,LRSI,124,0.297445348,0,1,TSI,124,7.771651974,1,0,Broker,124,99983.74,99983.74,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,10dORHV,125,7/1/10 0:00,,,,29.21,,,stockpx,125,7/1/10 0:00,,,,248.32,,,HVStrategy,125,733954,RSI,125,40.32783661,0,0,LRSI,125,0.182686901,0,1,TSI,125,3.614279099,1,0,Broker,125,99983.74,99983.74,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,10dORHV,126,7/2/10 0:00,,,,30.34,,,stockpx,126,7/2/10 0:00,,,,247.27,,,HVStrategy,126,733955,RSI,126,39.59108871,0,0,LRSI,126,0.026717386,0,1,TSI,126,0.01243647,1,0,Broker,126,99983.74,99983.74,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,10dORHV,127,7/6/10 0:00,,,,29.22,,,stockpx,127,7/6/10 0:00,,,,247.88,,,HVStrategy,127,733959,RSI,127,40.27374872,0,0,LRSI,127,0,0,1,TSI,127,-2.756843325,0,1,Broker,127,99983.74,99983.74,BuySell,127,,,BuySell,127,,,DataTrades,127,,
128,10dORHV,128,7/7/10 0:00,,,,30.9,,,stockpx,128,7/7/10 0:00,,,,258.72,,,HVStrategy,128,733960,RSI,128,50.89374562,0,0,LRSI,128,0.148393793,0,1,TSI,128,-2.11025913,0,1,Broker,128,99983.74,99983.74,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,10dORHV,129,7/8/10 0:00,,,,32.42,,,stockpx,129,7/8/10 0:00,,,,258.35,,,HVStrategy,129,733961,RSI,129,50.56326094,0,0,LRSI,129,0.19583708,0,1,TSI,129,-1.690522386,0,1,Broker,129,99983.74,99983.74,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,10dORHV,130,7/9/10 0:00,,,,33.12,,,stockpx,130,7/9/10 0:00,,,,259.62,,,HVStrategy,130,733962,RSI,130,51.72209699,0,0,LRSI,130,0.270196498,0,1,TSI,130,-1.011677939,0,1,Broker,130,99983.74,99983.74,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,10dORHV,131,7/12/10 0:00,,,,33.26,,,stockpx,131,7/12/10 0:00,,,,257.18,,,HVStrategy,131,733965,RSI,131,49.3296044,0,0,LRSI,131,0.395554911,0,0,TSI,131,-1.103805299,0,1,Broker,131,99983.74,99983.74,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,10dORHV,132,7/13/10 0:00,,,,35.68,,,stockpx,132,7/13/10 0:00,,,,252.06,,,HVStrategy,132,733966,RSI,132,44.66118819,0,0,LRSI,132,0.464078318,0,0,TSI,132,-2.54451439,0,1,Broker,132,99983.74,99983.74,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,10dORHV,133,7/14/10 0:00,,,,33.77,,,stockpx,133,7/14/10 0:00,,,,251.81,,,HVStrategy,133,733967,RSI,133,44.44003609,0,0,LRSI,133,0.55949477,0,0,TSI,133,-3.783813669,0,1,Broker,133,99983.74,99983.74,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,10dORHV,134,7/15/10 0:00,,,,35.38,,,stockpx,134,7/15/10 0:00,,,,252.23,,,HVStrategy,134,733968,RSI,134,44.93337258,0,0,LRSI,134,0.486097675,0,0,TSI,134,-4.684692745,0,1,Broker,134,99983.74,99983.74,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,10dORHV,135,7/16/10 0:00,,,,33.83,,,stockpx,135,7/16/10 0:00,,,,250.02,,,HVStrategy,135,733969,RSI,135,42.78079976,0,0,LRSI,135,0.204034952,0,1,TSI,135,-6.041897901,0,1,Broker,135,99983.74,99983.74,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,10dORHV,136,7/19/10 0:00,,,,35.2,,,stockpx,136,7/19/10 0:00,,,,245.09,,,HVStrategy,136,733972,RSI,136,38.36541947,0,0,LRSI,136,0,0,1,TSI,136,-8.521531698,0,1,Broker,136,99983.74,99983.74,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,10dORHV,137,7/20/10 0:00,,,,36.91,,,stockpx,137,7/20/10 0:00,,,,251.95,,,HVStrategy,137,733973,RSI,137,46.62106438,0,0,LRSI,137,0.220480251,0,1,TSI,137,-8.330091417,0,1,Broker,137,99983.74,99983.74,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,10dORHV,138,7/21/10 0:00,,,,44.26,,,stockpx,138,7/21/10 0:00,,,,259.21,,,HVStrategy,138,733974,RSI,138,53.69062847,0,0,LRSI,138,0.416381735,0,0,TSI,138,-5.876077187,0,1,Broker,138,99983.74,99983.74,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,10dORHV,139,7/22/10 0:00,,,,43.23,,,stockpx,139,7/22/10 0:00,,,,258.47,,,HVStrategy,139,733975,RSI,139,52.92126297,0,0,LRSI,139,0.429334467,0,0,TSI,139,-4.146209771,0,1,Broker,139,99983.74,99983.74,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,10dORHV,140,7/23/10 0:00,,,,43.21,,,stockpx,140,7/23/10 0:00,,,,259.94,,,HVStrategy,140,733976,RSI,140,54.32154628,0,0,LRSI,140,0.607828518,0,0,TSI,140,-2.306100924,0,1,Broker,140,99983.74,99983.74,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,10dORHV,141,7/26/10 0:00,,,,42.7,,,stockpx,141,7/26/10 0:00,,,,258.86,,,HVStrategy,141,733979,RSI,141,53.07257522,0,0,LRSI,141,0.79000554,1,0,TSI,141,-1.131551781,0,1,Broker,141,99983.74,99983.74,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,10dORHV,142,7/27/10 0:00,,,,41.03,,,stockpx,142,7/27/10 0:00,,,,264.27,,,HVStrategy,142,733980,RSI,142,58.2508605,0,0,LRSI,142,1,1,0,TSI,142,1.477696171,1,0,Broker,142,99983.74,99983.74,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,10dORHV,143,7/28/10 0:00,,,,40.32,,,stockpx,143,7/28/10 0:00,,,,261.23,,,HVStrategy,143,733981,RSI,143,54.60458592,0,0,LRSI,143,1,1,0,TSI,143,2.629500673,1,0,Broker,143,99983.74,99983.74,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,10dORHV,144,7/29/10 0:00,,,,38.22,,,stockpx,144,7/29/10 0:00,,,,258.38,,,HVStrategy,144,733982,RSI,144,51.35881419,0,0,LRSI,144,0.926279612,1,0,TSI,144,2.65428374,1,0,Broker,144,99983.74,99983.74,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,10dORHV,145,7/30/10 0:00,,,,37.69,,,stockpx,145,7/30/10 0:00,,,,258.44,,,HVStrategy,145,733983,RSI,145,51.42427768,0,0,LRSI,145,0.868986654,1,0,TSI,145,2.692701096,1,0,Broker,145,99983.74,99983.74,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,10dORHV,146,8/2/10 0:00,,,,35.9,,,stockpx,146,8/2/10 0:00,,,,261.96,,,HVStrategy,146,733986,RSI,146,55.23097846,0,0,LRSI,146,0.928939312,1,0,TSI,146,3.812421765,1,0,Broker,146,99983.74,99983.74,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,10dORHV,147,8/3/10 0:00,,,,32.87,,,stockpx,147,8/3/10 0:00,,,,261.7,,,HVStrategy,147,733987,RSI,147,54.88881887,0,0,LRSI,147,1,1,0,TSI,147,4.642700008,1,0,Broker,147,99983.74,99983.74,BuySell,147,,,BuySell,147,,,DataTrades,147,,
148,10dORHV,148,8/4/10 0:00,,,,18.25,,,stockpx,148,8/4/10 0:00,,,,262.97,,,HVStrategy,148,733988,RSI,148,56.31251749,0,0,LRSI,148,1,1,0,TSI,148,5.733321464,1,0,Broker,148,99983.74,99983.74,BuySell,148,,,BuySell,148,,,DataTrades,148,,
149,10dORHV,149,8/5/10 0:00,,,,17.29,,,stockpx,149,8/5/10 0:00,,,,261.55,,,HVStrategy,149,733989,RSI,149,54.25089071,0,0,LRSI,149,1,1,0,TSI,149,6.128226292,1,0,Broker,149,99983.74,99983.74,BuySell,149,,,BuySell,149,,,DataTrades,149,,
150,10dORHV,150,8/6/10 0:00,,,,16.8,,,stockpx,150,8/6/10 0:00,,,,260.09,,,HVStrategy,150,733990,RSI,150,52.13738445,0,0,LRSI,150,0.781965177,1,0,TSI,150,5.914089547,1,0,Broker,150,99983.74,99983.74,BuySell,150,,,BuySell,150,,,DataTrades,150,,
151,10dORHV,151,8/9/10 0:00,,,,16.88,,,stockpx,151,8/9/10 0:00,,,,261.75,,,HVStrategy,151,733993,RSI,151,54.31657515,0,0,LRSI,151,1,1,0,TSI,151,6.298445225,1,0,Broker,151,99983.74,99983.74,BuySell,151,,,BuySell,151,,,DataTrades,151,,
152,10dORHV,152,8/10/10 0:00,,,,15.99,,,stockpx,152,8/10/10 0:00,,,,259.17,,,HVStrategy,152,733994,RSI,152,50.47037696,0,0,LRSI,152,0.557122947,0,0,TSI,152,5.605429962,1,0,Broker,152,99983.74,99983.74,BuySell,152,,,BuySell,152,,,DataTrades,152,,
153,10dORHV,153,8/11/10 0:00,,,,18.81,,,stockpx,153,8/11/10 0:00,,,,250.14,,,HVStrategy,153,733995,RSI,153,39.83762955,0,0,LRSI,153,0.269050707,0,1,TSI,153,1.533736146,1,0,Broker,153,99983.74,99983.74,BuySell,153,,,BuySell,153,,,DataTrades,153,,
154,10dORHV,154,8/12/10 0:00,,,,20.76,,,stockpx,154,8/12/10 0:00,,,,251.64,,,HVStrategy,154,733996,RSI,154,42.02264998,0,0,LRSI,154,0.317460309,0,0,TSI,154,-1.141660481,0,1,Broker,154,99983.74,99983.74,BuySell,154,,,BuySell,154,,,DataTrades,154,,
155,10dORHV,155,8/13/10 0:00,,,,20.2,,,stockpx,155,8/13/10 0:00,,,,249.57,,,HVStrategy,155,733997,RSI,155,39.87062469,0,0,LRSI,155,0.126166417,0,1,TSI,155,-4.037099727,0,1,Broker,155,99983.74,99983.74,BuySell,155,,,BuySell,155,,,DataTrades,155,,
156,10dORHV,156,8/16/10 0:00,,,,19.94,,,stockpx,156,8/16/10 0:00,,,,247.57,,,HVStrategy,156,734000,RSI,156,37.85358128,0,0,LRSI,156,0,0,1,TSI,156,-7.078699568,0,1,Broker,156,99983.74,99983.74,BuySell,156,,,BuySell,156,,,DataTrades,156,,
157,10dORHV,157,8/17/10 0:00,,,,21.31,,,stockpx,157,8/17/10 0:00,,,,252.67,,,HVStrategy,157,734001,RSI,157,45.43424507,0,0,LRSI,157,0,0,1,TSI,157,-7.459051281,0,1,Broker,157,99983.74,99983.74,BuySell,157,,,BuySell,157,,,DataTrades,157,,
158,10dORHV,158,8/18/10 0:00,,,,21.32,,,stockpx,158,8/18/10 0:00,,,,252.96,,,HVStrategy,158,734002,RSI,158,45.83881333,0,0,LRSI,158,0.075983278,0,1,TSI,158,-7.644570915,0,1,Broker,158,99983.74,99983.74,BuySell,158,,,BuySell,158,,,DataTrades,158,,
159,10dORHV,159,8/19/10 0:00,,,,21.98,,,stockpx,159,8/19/10 0:00,,,,250.15,,,HVStrategy,159,734003,RSI,159,42.54701135,0,0,LRSI,159,0,0,1,TSI,159,-8.779587354,0,1,Broker,159,99983.74,99983.74,BuySell,159,,,BuySell,159,,,DataTrades,159,,
160,10dORHV,160,8/20/10 0:00,,,,21.5,,,stockpx,160,8/20/10 0:00,,,,249.85,,,HVStrategy,160,734004,RSI,160,42.19859546,0,0,LRSI,160,0,0,1,TSI,160,-9.804157068,0,1,Broker,160,99983.74,99983.74,BuySell,160,,,BuySell,160,,,DataTrades,160,,
161,10dORHV,161,8/23/10 0:00,,,,23,,,stockpx,161,8/23/10 0:00,,,,246.82,,,HVStrategy,161,734007,RSI,161,38.74734194,0,0,LRSI,161,0,0,1,TSI,161,-11.70490645,0,1,Broker,161,99983.74,99983.74,BuySell,161,,,BuySell,161,,,DataTrades,161,,
162,10dORHV,162,8/24/10 0:00,,,,24.37,,,stockpx,162,8/24/10 0:00,,,,240.11,,,HVStrategy,162,734008,RSI,162,32.42322793,0,0,LRSI,162,0.054610758,0,1,TSI,162,-15.51887217,0,1,Broker,162,99983.74,99983.74,BuySell,162,,,BuySell,162,,,DataTrades,162,,
163,10dORHV,163,8/25/10 0:00,,,,23.6,,,stockpx,163,8/25/10 0:00,,,,243.12,,,HVStrategy,163,734009,RSI,163,37.36205622,0,0,LRSI,163,0.176642344,0,1,TSI,163,-17.16054716,0,1,Broker,163,99983.74,99983.74,BuySell,163,,,BuySell,163,,,DataTrades,163,,
164,10dORHV,164,8/26/10 0:00,,,,22.26,,,stockpx,164,8/26/10 0:00,,,,240.94,,,HVStrategy,164,734010,RSI,164,35.34714679,0,0,LRSI,164,0,0,1,TSI,164,-19.14735377,0,1,Broker,164,99983.74,99983.74,BuySell,164,,,BuySell,164,,,DataTrades,164,,
165,10dORHV,165,8/27/10 0:00,,,,24.12,,,stockpx,165,8/27/10 0:00,,,,241.17,,,HVStrategy,165,734011,RSI,165,35.74089217,0,0,LRSI,165,0,0,1,TSI,165,-20.62437092,0,1,Broker,165,99983.74,99983.74,BuySell,165,,,BuySell,165,,,DataTrades,165,,
166,10dORHV,166,8/30/10 0:00,,,,24.24,,,stockpx,166,8/30/10 0:00,,,,242.61,,,HVStrategy,166,734014,RSI,166,38.27546597,0,0,LRSI,166,0,0,1,TSI,166,-21.13382759,0,1,Broker,166,99983.74,99983.74,BuySell,166,,,BuySell,166,,,DataTrades,166,,
167,10dORHV,167,8/31/10 0:00,,,,23.21,,,stockpx,167,8/31/10 0:00,,,,243.07,,,HVStrategy,167,734015,RSI,167,39.10179829,0,0,LRSI,167,0.018988175,0,1,TSI,167,-21.32609274,0,1,Broker,167,99983.74,99983.74,BuySell,167,,,BuySell,167,,,DataTrades,167,,
168,10dORHV,168,9/1/10 0:00,,,,25.41,,,stockpx,168,9/1/10 0:00,,,,249.96,,,HVStrategy,168,734016,RSI,168,49.91697349,0,0,LRSI,168,0.382169831,0,0,TSI,168,-18.12614593,0,1,Broker,168,99983.74,99983.74,BuySell,168,,,BuySell,168,,,DataTrades,168,,
169,10dORHV,169,9/2/10 0:00,,,,25.01,,,stockpx,169,9/2/10 0:00,,,,251.79,,,HVStrategy,169,734017,RSI,169,52.3380974,0,0,LRSI,169,0.50270777,0,0,TSI,169,-14.72074181,0,1,Broker,169,99983.74,99983.74,BuySell,169,,,BuySell,169,,,DataTrades,169,,
170,10dORHV,170,9/3/10 0:00,,,,26.45,,,stockpx,170,9/3/10 0:00,,,,258.4,,,HVStrategy,170,734018,RSI,170,59.88206881,0,0,LRSI,170,0.738004865,1,0,TSI,170,-9.044214285,0,1,Broker,170,99983.74,99983.74,BuySell,170,,,BuySell,170,,,DataTrades,170,,
171,10dORHV,171,9/7/10 0:00,,,,25.31,,,stockpx,171,9/7/10 0:00,,,,258.22,,,HVStrategy,171,734022,RSI,171,59.60539379,0,0,LRSI,171,0.795050679,1,0,TSI,171,-4.678773263,0,1,Broker,171,99983.74,99983.74,BuySell,171,,,BuySell,171,,,DataTrades,171,,
172,10dORHV,172,9/8/10 0:00,,,,24.68,,,stockpx,172,9/8/10 0:00,,,,262.7,,,HVStrategy,172,734023,RSI,172,64.05664367,0,0,LRSI,172,1,1,0,TSI,172,0.598950041,1,0,Broker,172,99983.74,99983.74,BuySell,172,,,BuySell,172,,,DataTrades,172,,
173,10dORHV,173,9/9/10 0:00,,,,23.72,,,stockpx,173,9/9/10 0:00,,,,263.83,,,HVStrategy,173,734024,RSI,173,65.10125216,0,0,LRSI,173,1,1,0,TSI,173,5.193264692,1,0,Broker,173,99983.74,99983.74,BuySell,173,,,BuySell,173,,,DataTrades,173,,
174,10dORHV,174,9/10/10 0:00,,,,22.68,,,stockpx,174,9/10/10 0:00,,,,263.33,,,HVStrategy,174,734025,RSI,174,64.21199508,0,0,LRSI,174,1,1,0,TSI,174,8.658651558,1,0,Broker,174,99983.74,99983.74,BuySell,174,,,BuySell,174,,,DataTrades,174,,
175,10dORHV,175,9/13/10 0:00,,,,21.22,,,stockpx,175,9/13/10 0:00,,,,267.18,,,HVStrategy,175,734028,RSI,175,67.85324539,0,0,LRSI,175,1,1,0,TSI,175,12.84388472,1,0,Broker,175,99983.74,99983.74,BuySell,175,,,BuySell,175,,,DataTrades,175,,
