Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
934,spx-2013-2018,934,2016-10-24 23:59:59.999989,2148.5,2154.79,2146.91,2151.33,3357320000.0,0.0,MeanReversionStrategy,934,736261.9999999999,SimpleMovingAverage,934,2127.693828125,Broker,934,98796.89000000003,100948.22000000003,BuySell,934,,,Trades,934,,
935,spx-2013-2018,935,2016-10-25 23:59:59.999989,2149.72,2151.44,2141.93,2143.16,3751340000.0,0.0,MeanReversionStrategy,935,736262.9999999999,SimpleMovingAverage,935,2128.12640625,Broker,935,98796.89000000003,100940.05000000003,BuySell,935,,,Trades,935,,
936,spx-2013-2018,936,2016-10-26 23:59:59.999989,2136.97,2145.73,2131.59,2139.43,3775200000.0,0.0,MeanReversionStrategy,936,736263.9999999999,SimpleMovingAverage,936,2128.499296875,Broker,936,98796.89000000003,100936.32000000002,BuySell,936,,,Trades,936,,
937,spx-2013-2018,937,2016-10-27 23:59:59.999989,2144.06,2147.13,2132.52,2133.04,4204830000.0,0.0,MeanReversionStrategy,937,736264.9999999999,SimpleMovingAverage,937,2128.7953125,Broker,937,98796.89000000003,100929.93000000002,BuySell,937,,,Trades,937,,
938,spx-2013-2018,938,2016-10-28 23:59:59.999989,2132.23,2140.72,2119.36,2126.41,4019510000.0,0.0,MeanReversionStrategy,938,736265.9999999999,SimpleMovingAverage,938,2129.190625,Broker,938,98796.89000000003,100923.30000000003,BuySell,938,,,Trades,938,,
939,spx-2013-2018,939,2016-10-31 23:59:59.999989,2129.78,2133.25,2125.53,2126.15,3922400000.0,0.0,MeanReversionStrategy,939,736268.9999999999,SimpleMovingAverage,939,2129.666015625,Broker,939,98796.89000000003,100923.04000000002,BuySell,939,,,Trades,939,,
940,spx-2013-2018,940,2016-11-01 23:59:59.999989,2128.68,2131.45,2097.85,2111.72,4532160000.0,0.0,MeanReversionStrategy,940,736269.9999999999,SimpleMovingAverage,940,2129.90265625,Broker,940,100925.57000000002,100925.57000000002,BuySell,940,,2128.68,Trades,940,,-9.63000000000011
941,spx-2013-2018,941,2016-11-02 23:59:59.999989,2109.43,2111.76,2094.0,2097.94,4248580000.0,0.0,MeanReversionStrategy,941,736270.9999999999,SimpleMovingAverage,941,2130.172734375,Broker,941,98816.14000000003,100914.08000000003,BuySell,941,2109.43,,Trades,941,,
942,spx-2013-2018,942,2016-11-03 23:59:59.999989,2098.8,2102.56,2085.23,2088.66,3886740000.0,0.0,MeanReversionStrategy,942,736271.9999999999,SimpleMovingAverage,942,2130.466015625,Broker,942,98816.14000000003,100904.80000000003,BuySell,942,,,Trades,942,,
943,spx-2013-2018,943,2016-11-04 23:59:59.999989,2083.79,2099.07,2083.79,2085.18,3837860000.0,0.0,MeanReversionStrategy,943,736272.9999999999,SimpleMovingAverage,943,2130.7359375,Broker,943,98816.14000000003,100901.32000000002,BuySell,943,,,Trades,943,,
944,spx-2013-2018,944,2016-11-07 23:59:59.999989,2100.59,2132.0,2100.59,2131.52,3736060000.0,0.0,MeanReversionStrategy,944,736275.9999999999,SimpleMovingAverage,944,2131.31703125,Broker,944,98816.14000000003,100947.66000000003,BuySell,944,,,Trades,944,,
945,spx-2013-2018,945,2016-11-08 23:59:59.999989,2129.92,2146.87,2123.56,2139.56,3916930000.0,0.0,MeanReversionStrategy,945,736276.9999999999,SimpleMovingAverage,945,2131.948828125,Broker,945,98816.14000000003,100955.70000000003,BuySell,945,,,Trades,945,,
946,spx-2013-2018,946,2016-11-09 23:59:59.999989,2131.56,2170.1,2125.35,2163.26,6264150000.0,0.0,MeanReversionStrategy,946,736277.9999999999,SimpleMovingAverage,946,2132.565,Broker,946,98816.14000000003,100979.40000000002,BuySell,946,,,Trades,946,,
947,spx-2013-2018,947,2016-11-10 23:59:59.999989,2167.49,2182.3,2151.17,2167.48,6451640000.0,0.0,MeanReversionStrategy,947,736278.9999999999,SimpleMovingAverage,947,2133.36984375,Broker,947,98816.14000000003,100983.62000000002,BuySell,947,,,Trades,947,,
948,spx-2013-2018,948,2016-11-11 23:59:59.999989,2162.71,2165.92,2152.49,2164.45,4988050000.0,0.0,MeanReversionStrategy,948,736279.9999999999,SimpleMovingAverage,948,2134.15375,Broker,948,98816.14000000003,100980.59000000003,BuySell,948,,,Trades,948,,
949,spx-2013-2018,949,2016-11-14 23:59:59.999989,2165.64,2171.36,2156.08,2164.2,5367200000.0,0.0,MeanReversionStrategy,949,736282.9999999999,SimpleMovingAverage,949,2135.072421875,Broker,949,98816.14000000003,100980.34000000003,BuySell,949,,,Trades,949,,
950,spx-2013-2018,950,2016-11-15 23:59:59.999989,2168.29,2180.84,2166.38,2180.39,4543860000.0,0.0,MeanReversionStrategy,950,736283.9999999999,SimpleMovingAverage,950,2135.9609375,Broker,950,98816.14000000003,100996.53000000003,BuySell,950,,,Trades,950,,
951,spx-2013-2018,951,2016-11-16 23:59:59.999989,2177.53,2179.22,2172.2,2176.94,3830590000.0,0.0,MeanReversionStrategy,951,736284.9999999999,SimpleMovingAverage,951,2136.974453125,Broker,951,100993.67000000003,100993.67000000003,BuySell,951,,2177.53,Trades,951,68.10000000000036,
952,spx-2013-2018,952,2016-11-17 23:59:59.999989,2178.61,2188.06,2176.65,2187.12,3809160000.0,0.0,MeanReversionStrategy,952,736285.9999999999,SimpleMovingAverage,952,2138.06421875,Broker,952,100993.67000000003,100993.67000000003,BuySell,952,,,Trades,952,,
953,spx-2013-2018,953,2016-11-18 23:59:59.999989,2186.85,2189.89,2180.38,2181.9,3572400000.0,0.0,MeanReversionStrategy,953,736286.9999999999,SimpleMovingAverage,953,2139.1725,Broker,953,100993.67000000003,100993.67000000003,BuySell,953,,,Trades,953,,
954,spx-2013-2018,954,2016-11-21 23:59:59.999989,2186.43,2198.7,2186.43,2198.18,3607010000.0,0.0,MeanReversionStrategy,954,736289.9999999999,SimpleMovingAverage,954,2140.31203125,Broker,954,100993.67000000003,100993.67000000003,BuySell,954,,,Trades,954,,
955,spx-2013-2018,955,2016-11-22 23:59:59.999989,2201.56,2204.8,2194.51,2202.94,3957940000.0,0.0,MeanReversionStrategy,955,736290.9999999999,SimpleMovingAverage,955,2141.5221874999997,Broker,955,103195.23000000003,100992.29000000002,BuySell,955,,2201.56,Trades,955,,
956,spx-2013-2018,956,2016-11-23 23:59:59.999989,2198.55,2204.72,2194.51,2204.72,3418640000.0,0.0,MeanReversionStrategy,956,736291.9999999999,SimpleMovingAverage,956,2142.52734375,Broker,956,103195.23000000003,100990.51000000002,BuySell,956,,,Trades,956,,
957,spx-2013-2018,957,2016-11-25 23:59:59.999989,2206.27,2213.35,2206.27,2213.35,1584600000.0,0.0,MeanReversionStrategy,957,736293.9999999999,SimpleMovingAverage,957,2143.486796875,Broker,957,103195.23000000003,100981.88000000002,BuySell,957,,,Trades,957,,
958,spx-2013-2018,958,2016-11-28 23:59:59.999989,2210.21,2211.14,2200.36,2201.72,3505650000.0,0.0,MeanReversionStrategy,958,736296.9999999999,SimpleMovingAverage,958,2144.358828125,Broker,958,103195.23000000003,100993.51000000002,BuySell,958,,,Trades,958,,
959,spx-2013-2018,959,2016-11-29 23:59:59.999989,2200.76,2210.46,2198.15,2204.66,3706560000.0,0.0,MeanReversionStrategy,959,736297.9999999999,SimpleMovingAverage,959,2145.1838281249998,Broker,959,103195.23000000003,100990.57000000002,BuySell,959,,,Trades,959,,
960,spx-2013-2018,960,2016-11-30 23:59:59.999989,2204.97,2214.1,2198.81,2198.81,5533980000.0,0.0,MeanReversionStrategy,960,736298.9999999999,SimpleMovingAverage,960,2145.979609375,Broker,960,103195.23000000003,100996.42000000003,BuySell,960,,,Trades,960,,
961,spx-2013-2018,961,2016-12-01 23:59:59.999989,2200.17,2202.6,2187.44,2191.08,5063740000.0,0.0,MeanReversionStrategy,961,736299.9999999999,SimpleMovingAverage,961,2146.69640625,Broker,961,103195.23000000003,101004.15000000002,BuySell,961,,,Trades,961,,
962,spx-2013-2018,962,2016-12-02 23:59:59.999989,2191.12,2197.95,2188.37,2191.95,3779500000.0,0.0,MeanReversionStrategy,962,736300.9999999999,SimpleMovingAverage,962,2147.373671875,Broker,962,103195.23000000003,101003.28000000003,BuySell,962,,,Trades,962,,
963,spx-2013-2018,963,2016-12-05 23:59:59.999989,2200.65,2209.42,2199.97,2204.71,3895230000.0,0.0,MeanReversionStrategy,963,736303.9999999999,SimpleMovingAverage,963,2148.198515625,Broker,963,103195.23000000003,100990.52000000002,BuySell,963,,,Trades,963,,
964,spx-2013-2018,964,2016-12-06 23:59:59.999989,2207.26,2212.78,2202.21,2212.23,3855320000.0,0.0,MeanReversionStrategy,964,736304.9999999999,SimpleMovingAverage,964,2149.001796875,Broker,964,103195.23000000003,100983.00000000003,BuySell,964,,,Trades,964,,
965,spx-2013-2018,965,2016-12-07 23:59:59.999989,2210.72,2241.63,2208.93,2241.35,4501820000.0,0.0,MeanReversionStrategy,965,736305.9999999999,SimpleMovingAverage,965,2150.011328125,Broker,965,100984.51000000002,100984.51000000002,BuySell,965,2210.72,,Trades,965,,-9.159999999999854
966,spx-2013-2018,966,2016-12-08 23:59:59.999989,2241.13,2251.69,2237.57,2246.19,4200580000.0,0.0,MeanReversionStrategy,966,736306.9999999999,SimpleMovingAverage,966,2151.0040625,Broker,966,103225.64000000003,100979.45000000003,BuySell,966,,2241.13,Trades,966,,
967,spx-2013-2018,967,2016-12-09 23:59:59.999989,2249.73,2259.8,2249.23,2259.53,3884480000.0,0.0,MeanReversionStrategy,967,736307.9999999999,SimpleMovingAverage,967,2152.129453125,Broker,967,103225.64000000003,100966.11000000003,BuySell,967,,,Trades,967,,
968,spx-2013-2018,968,2016-12-12 23:59:59.999989,2258.83,2264.03,2252.37,2256.96,4034510000.0,0.0,MeanReversionStrategy,968,736310.9999999999,SimpleMovingAverage,968,2153.38640625,Broker,968,103225.64000000003,100968.68000000002,BuySell,968,,,Trades,968,,
969,spx-2013-2018,969,2016-12-13 23:59:59.999989,2263.32,2277.53,2263.32,2271.72,3857590000.0,0.0,MeanReversionStrategy,969,736311.9999999999,SimpleMovingAverage,969,2154.8915625,Broker,969,103225.64000000003,100953.92000000003,BuySell,969,,,Trades,969,,
970,spx-2013-2018,970,2016-12-14 23:59:59.999989,2268.35,2276.2,2248.44,2253.28,4406970000.0,0.0,MeanReversionStrategy,970,736312.9999999999,SimpleMovingAverage,970,2156.281875,Broker,970,103225.64000000003,100972.36000000003,BuySell,970,,,Trades,970,,
971,spx-2013-2018,971,2016-12-15 23:59:59.999989,2253.77,2272.12,2253.77,2262.03,4168200000.0,0.0,MeanReversionStrategy,971,736313.9999999999,SimpleMovingAverage,971,2157.770390625,Broker,971,103225.64000000003,100963.61000000003,BuySell,971,,,Trades,971,,
972,spx-2013-2018,972,2016-12-16 23:59:59.999989,2266.81,2268.05,2254.24,2258.07,5920340000.0,0.0,MeanReversionStrategy,972,736314.9999999999,SimpleMovingAverage,972,2159.177265625,Broker,972,103225.64000000003,100967.57000000002,BuySell,972,,,Trades,972,,
973,spx-2013-2018,973,2016-12-19 23:59:59.999989,2259.24,2267.47,2258.21,2262.53,3248370000.0,0.0,MeanReversionStrategy,973,736317.9999999999,SimpleMovingAverage,973,2160.671875,Broker,973,103225.64000000003,100963.11000000003,BuySell,973,,,Trades,973,,
974,spx-2013-2018,974,2016-12-20 23:59:59.999989,2266.5,2272.56,2266.14,2270.76,3298780000.0,0.0,MeanReversionStrategy,974,736318.9999999999,SimpleMovingAverage,974,2162.136796875,Broker,974,103225.64000000003,100954.88000000003,BuySell,974,,,Trades,974,,
975,spx-2013-2018,975,2016-12-21 23:59:59.999989,2270.54,2271.23,2265.15,2265.18,2852230000.0,0.0,MeanReversionStrategy,975,736319.9999999999,SimpleMovingAverage,975,2163.513984375,Broker,975,103225.64000000003,100960.46000000004,BuySell,975,,,Trades,975,,
976,spx-2013-2018,976,2016-12-22 23:59:59.999989,2262.93,2263.18,2256.08,2260.96,2876320000.0,0.0,MeanReversionStrategy,976,736320.9999999999,SimpleMovingAverage,976,2164.88515625,Broker,976,100962.71000000004,100962.71000000004,BuySell,976,2262.93,,Trades,976,,-21.799999999999727
977,spx-2013-2018,977,2016-12-23 23:59:59.999989,2260.25,2263.79,2258.84,2263.79,2020550000.0,0.0,MeanReversionStrategy,977,736321.9999999999,SimpleMovingAverage,977,2166.060703125,Broker,977,100962.71000000004,100962.71000000004,BuySell,977,,,Trades,977,,
978,spx-2013-2018,978,2016-12-27 23:59:59.999989,2266.23,2273.82,2266.15,2268.88,1987080000.0,0.0,MeanReversionStrategy,978,736325.9999999999,SimpleMovingAverage,978,2167.8690625,Broker,978,100962.71000000004,100962.71000000004,BuySell,978,,,Trades,978,,
979,spx-2013-2018,979,2016-12-28 23:59:59.999989,2270.23,2271.31,2249.11,2249.92,2392360000.0,0.0,MeanReversionStrategy,979,736326.9999999999,SimpleMovingAverage,979,2169.81734375,Broker,979,100962.71000000004,100962.71000000004,BuySell,979,,,Trades,979,,
980,spx-2013-2018,980,2016-12-29 23:59:59.999989,2249.5,2254.51,2244.56,2249.26,2336370000.0,0.0,MeanReversionStrategy,980,736327.9999999999,SimpleMovingAverage,980,2171.482734375,Broker,980,100962.71000000004,100962.71000000004,BuySell,980,,,Trades,980,,
981,spx-2013-2018,981,2016-12-30 23:59:59.999989,2251.61,2253.58,2233.62,2238.83,2670900000.0,0.0,MeanReversionStrategy,981,736328.9999999999,SimpleMovingAverage,981,2172.795703125,Broker,981,100962.71000000004,100962.71000000004,BuySell,981,,,Trades,981,,
982,spx-2013-2018,982,2017-01-03 23:59:59.999989,2251.57,2263.88,2245.13,2257.83,3770530000.0,0.0,MeanReversionStrategy,982,736332.9999999999,SimpleMovingAverage,982,2174.03765625,Broker,982,100962.71000000004,100962.71000000004,BuySell,982,,,Trades,982,,
983,spx-2013-2018,983,2017-01-04 23:59:59.999989,2261.6,2272.82,2261.6,2270.75,3764890000.0,0.0,MeanReversionStrategy,983,736333.9999999999,SimpleMovingAverage,983,2175.34859375,Broker,983,100962.71000000004,100962.71000000004,BuySell,983,,,Trades,983,,
984,spx-2013-2018,984,2017-01-05 23:59:59.999989,2268.18,2271.5,2260.45,2269.0,3761820000.0,0.0,MeanReversionStrategy,984,736334.9999999999,SimpleMovingAverage,984,2176.758359375,Broker,984,100962.71000000004,100962.71000000004,BuySell,984,,,Trades,984,,
985,spx-2013-2018,985,2017-01-06 23:59:59.999989,2271.14,2282.1,2264.06,2276.98,3339890000.0,0.0,MeanReversionStrategy,985,736335.9999999999,SimpleMovingAverage,985,2178.143125,Broker,985,100962.71000000004,100962.71000000004,BuySell,985,,,Trades,985,,
986,spx-2013-2018,986,2017-01-09 23:59:59.999989,2273.59,2275.49,2268.9,2268.9,3217610000.0,0.0,MeanReversionStrategy,986,736338.9999999999,SimpleMovingAverage,986,2179.4790625,Broker,986,103236.30000000003,100967.40000000004,BuySell,986,,2273.59,Trades,986,,
987,spx-2013-2018,987,2017-01-10 23:59:59.999989,2269.72,2279.27,2265.27,2268.9,3638790000.0,0.0,MeanReversionStrategy,987,736339.9999999999,SimpleMovingAverage,987,2180.565,Broker,987,103236.30000000003,100967.40000000004,BuySell,987,,,Trades,987,,
988,spx-2013-2018,988,2017-01-11 23:59:59.999989,2268.6,2275.32,2260.83,2275.32,3620410000.0,0.0,MeanReversionStrategy,988,736340.9999999999,SimpleMovingAverage,988,2181.644375,Broker,988,103236.30000000003,100960.98000000003,BuySell,988,,,Trades,988,,
989,spx-2013-2018,989,2017-01-12 23:59:59.999989,2271.14,2271.78,2254.25,2270.44,3462130000.0,0.0,MeanReversionStrategy,989,736341.9999999999,SimpleMovingAverage,989,2182.5685937499998,Broker,989,103236.30000000003,100965.86000000003,BuySell,989,,,Trades,989,,
990,spx-2013-2018,990,2017-01-13 23:59:59.999989,2272.74,2278.68,2271.51,2274.64,3081270000.0,0.0,MeanReversionStrategy,990,736342.9999999999,SimpleMovingAverage,990,2183.523359375,Broker,990,103236.30000000003,100961.66000000003,BuySell,990,,,Trades,990,,
991,spx-2013-2018,991,2017-01-17 23:59:59.999989,2269.14,2272.08,2262.81,2267.89,3584990000.0,0.0,MeanReversionStrategy,991,736346.9999999999,SimpleMovingAverage,991,2184.336953125,Broker,991,103236.30000000003,100968.41000000003,BuySell,991,,,Trades,991,,
992,spx-2013-2018,992,2017-01-18 23:59:59.999989,2269.14,2272.01,2263.35,2271.89,3315250000.0,0.0,MeanReversionStrategy,992,736347.9999999999,SimpleMovingAverage,992,2185.1974999999998,Broker,992,103236.30000000003,100964.41000000003,BuySell,992,,,Trades,992,,
993,spx-2013-2018,993,2017-01-19 23:59:59.999989,2271.9,2274.33,2258.41,2263.69,3165970000.0,0.0,MeanReversionStrategy,993,736348.9999999999,SimpleMovingAverage,993,2185.95375,Broker,993,103236.30000000003,100972.61000000003,BuySell,993,,,Trades,993,,
994,spx-2013-2018,994,2017-01-20 23:59:59.999989,2269.96,2276.96,2265.01,2271.31,3524970000.0,0.0,MeanReversionStrategy,994,736349.9999999999,SimpleMovingAverage,994,2186.793828125,Broker,994,103236.30000000003,100964.99000000003,BuySell,994,,,Trades,994,,
995,spx-2013-2018,995,2017-01-23 23:59:59.999989,2267.78,2271.78,2257.02,2265.2,3152710000.0,0.0,MeanReversionStrategy,995,736352.9999999999,SimpleMovingAverage,995,2187.513984375,Broker,995,103236.30000000003,100971.10000000003,BuySell,995,,,Trades,995,,
996,spx-2013-2018,996,2017-01-24 23:59:59.999989,2267.88,2284.63,2266.68,2280.07,3810960000.0,0.0,MeanReversionStrategy,996,736353.9999999999,SimpleMovingAverage,996,2188.411640625,Broker,996,100968.42000000003,100968.42000000003,BuySell,996,2267.88,,Trades,996,5.710000000000036,
997,spx-2013-2018,997,2017-01-25 23:59:59.999989,2288.88,2299.55,2288.88,2298.37,3846020000.0,0.0,MeanReversionStrategy,997,736354.9999999999,SimpleMovingAverage,997,2189.3752343749998,Broker,997,100968.42000000003,100968.42000000003,BuySell,997,,,Trades,997,,
998,spx-2013-2018,998,2017-01-26 23:59:59.999989,2298.63,2300.99,2294.08,2296.68,3610360000.0,0.0,MeanReversionStrategy,998,736355.9999999999,SimpleMovingAverage,998,2190.376796875,Broker,998,103267.05000000003,100970.37000000004,BuySell,998,,2298.63,Trades,998,,
999,spx-2013-2018,999,2017-01-27 23:59:59.999989,2299.02,2299.02,2291.62,2294.69,3135890000.0,0.0,MeanReversionStrategy,999,736356.9999999999,SimpleMovingAverage,999,2191.35734375,Broker,999,103267.05000000003,100972.36000000003,BuySell,999,,,Trades,999,,
1000,spx-2013-2018,1000,2017-01-30 23:59:59.999989,2286.01,2286.01,2268.04,2280.9,3591270000.0,0.0,MeanReversionStrategy,1000,736359.9999999999,SimpleMovingAverage,1000,2192.25046875,Broker,1000,103267.05000000003,100986.15000000004,BuySell,1000,,,Trades,1000,,
1001,spx-2013-2018,1001,2017-01-31 23:59:59.999989,2274.02,2279.09,2267.21,2278.87,4087450000.0,0.0,MeanReversionStrategy,1001,736360.9999999999,SimpleMovingAverage,1001,2193.100546875,Broker,1001,103267.05000000003,100988.18000000004,BuySell,1001,,,Trades,1001,,
1002,spx-2013-2018,1002,2017-02-01 23:59:59.999989,2285.59,2289.14,2272.44,2279.55,3916610000.0,0.0,MeanReversionStrategy,1002,736361.9999999999,SimpleMovingAverage,1002,2193.92828125,Broker,1002,103267.05000000003,100987.50000000003,BuySell,1002,,,Trades,1002,,
1003,spx-2013-2018,1003,2017-02-02 23:59:59.999989,2276.69,2283.97,2271.65,2280.85,3807710000.0,0.0,MeanReversionStrategy,1003,736362.9999999999,SimpleMovingAverage,1003,2194.787734375,Broker,1003,103267.05000000003,100986.20000000003,BuySell,1003,,,Trades,1003,,
1004,spx-2013-2018,1004,2017-02-03 23:59:59.999989,2288.54,2298.31,2287.88,2297.42,3597970000.0,0.0,MeanReversionStrategy,1004,736363.9999999999,SimpleMovingAverage,1004,2195.88453125,Broker,1004,103267.05000000003,100969.63000000003,BuySell,1004,,,Trades,1004,,
1005,spx-2013-2018,1005,2017-02-06 23:59:59.999989,2294.28,2296.18,2288.57,2292.56,3109050000.0,0.0,MeanReversionStrategy,1005,736366.9999999999,SimpleMovingAverage,1005,2196.890546875,Broker,1005,103267.05000000003,100974.49000000003,BuySell,1005,,,Trades,1005,,
1006,spx-2013-2018,1006,2017-02-07 23:59:59.999989,2295.87,2299.4,2290.16,2293.08,3448690000.0,0.0,MeanReversionStrategy,1006,736367.9999999999,SimpleMovingAverage,1006,2197.89703125,Broker,1006,103267.05000000003,100973.97000000003,BuySell,1006,,,Trades,1006,,
1007,spx-2013-2018,1007,2017-02-08 23:59:59.999989,2289.55,2295.91,2285.38,2294.67,3609740000.0,0.0,MeanReversionStrategy,1007,736368.9999999999,SimpleMovingAverage,1007,2198.77046875,Broker,1007,103267.05000000003,100972.38000000003,BuySell,1007,,,Trades,1007,,
1008,spx-2013-2018,1008,2017-02-09 23:59:59.999989,2296.7,2311.08,2296.61,2307.87,3677940000.0,0.0,MeanReversionStrategy,1008,736369.9999999999,SimpleMovingAverage,1008,2199.7625,Broker,1008,100970.35000000003,100970.35000000003,BuySell,1008,2296.7,,Trades,1008,1.930000000000291,
1009,spx-2013-2018,1009,2017-02-10 23:59:59.999989,2312.27,2319.23,2311.1,2316.1,3475020000.0,0.0,MeanReversionStrategy,1009,736370.9999999999,SimpleMovingAverage,1009,2200.8121875,Broker,1009,103282.62000000004,100966.52000000003,BuySell,1009,,2312.27,Trades,1009,,
1010,spx-2013-2018,1010,2017-02-13 23:59:59.999989,2321.72,2331.58,2321.42,2328.25,3349730000.0,0.0,MeanReversionStrategy,1010,736373.9999999999,SimpleMovingAverage,1010,2202.005625,Broker,1010,103282.62000000004,100954.37000000004,BuySell,1010,,,Trades,1010,,
1011,spx-2013-2018,1011,2017-02-14 23:59:59.999989,2326.12,2337.58,2322.17,2337.58,3520910000.0,0.0,MeanReversionStrategy,1011,736374.9999999999,SimpleMovingAverage,1011,2203.191484375,Broker,1011,103282.62000000004,100945.04000000004,BuySell,1011,,,Trades,1011,,
1012,spx-2013-2018,1012,2017-02-15 23:59:59.999989,2335.58,2351.3,2334.81,2349.25,3775590000.0,0.0,MeanReversionStrategy,1012,736375.9999999999,SimpleMovingAverage,1012,2204.482109375,Broker,1012,103282.62000000004,100933.37000000004,BuySell,1012,,,Trades,1012,,
1013,spx-2013-2018,1013,2017-02-16 23:59:59.999989,2349.64,2351.31,2338.87,2347.22,3672370000.0,0.0,MeanReversionStrategy,1013,736376.9999999999,SimpleMovingAverage,1013,2205.7092187499998,Broker,1013,103282.62000000004,100935.40000000004,BuySell,1013,,,Trades,1013,,
1014,spx-2013-2018,1014,2017-02-17 23:59:59.999989,2343.01,2351.16,2339.58,2351.16,3513060000.0,0.0,MeanReversionStrategy,1014,736377.9999999999,SimpleMovingAverage,1014,2207.060859375,Broker,1014,103282.62000000004,100931.46000000004,BuySell,1014,,,Trades,1014,,
1015,spx-2013-2018,1015,2017-02-21 23:59:59.999989,2354.91,2366.71,2354.91,2365.38,3579780000.0,0.0,MeanReversionStrategy,1015,736381.9999999999,SimpleMovingAverage,1015,2208.491796875,Broker,1015,103282.62000000004,100917.24000000003,BuySell,1015,,,Trades,1015,,
1016,spx-2013-2018,1016,2017-02-22 23:59:59.999989,2361.11,2365.13,2358.34,2362.82,3468670000.0,0.0,MeanReversionStrategy,1016,736382.9999999999,SimpleMovingAverage,1016,2209.865234375,Broker,1016,103282.62000000004,100919.80000000003,BuySell,1016,,,Trades,1016,,
1017,spx-2013-2018,1017,2017-02-23 23:59:59.999989,2367.5,2368.26,2355.09,2363.81,4015260000.0,0.0,MeanReversionStrategy,1017,736383.9999999999,SimpleMovingAverage,1017,2211.271015625,Broker,1017,103282.62000000004,100918.81000000004,BuySell,1017,,,Trades,1017,,
1018,spx-2013-2018,1018,2017-02-24 23:59:59.999989,2355.73,2367.34,2352.87,2367.34,3831570000.0,0.0,MeanReversionStrategy,1018,736384.9999999999,SimpleMovingAverage,1018,2212.713984375,Broker,1018,103282.62000000004,100915.28000000004,BuySell,1018,,,Trades,1018,,
1019,spx-2013-2018,1019,2017-02-27 23:59:59.999989,2365.23,2371.54,2361.87,2369.75,3582610000.0,0.0,MeanReversionStrategy,1019,736387.9999999999,SimpleMovingAverage,1019,2214.1425,Broker,1019,100917.39000000004,100917.39000000004,BuySell,1019,2365.23,,Trades,1019,,-52.960000000000036
1020,spx-2013-2018,1020,2017-02-28 23:59:59.999989,2366.08,2367.79,2358.96,2363.64,4210140000.0,0.0,MeanReversionStrategy,1020,736388.9999999999,SimpleMovingAverage,1020,2215.6128125,Broker,1020,100917.39000000004,100917.39000000004,BuySell,1020,,,Trades,1020,,
1021,spx-2013-2018,1021,2017-03-01 23:59:59.999989,2380.13,2400.98,2380.13,2395.96,4345180000.0,0.0,MeanReversionStrategy,1021,736389.9999999999,SimpleMovingAverage,1021,2217.358828125,Broker,1021,100917.39000000004,100917.39000000004,BuySell,1021,,,Trades,1021,,
1022,spx-2013-2018,1022,2017-03-02 23:59:59.999989,2394.75,2394.75,2380.17,2381.92,3821320000.0,0.0,MeanReversionStrategy,1022,736390.9999999999,SimpleMovingAverage,1022,2219.021953125,Broker,1022,103312.14000000004,100930.22000000004,BuySell,1022,,2394.75,Trades,1022,,
1023,spx-2013-2018,1023,2017-03-03 23:59:59.999989,2380.92,2383.89,2375.39,2383.12,3555260000.0,0.0,MeanReversionStrategy,1023,736391.9999999999,SimpleMovingAverage,1023,2220.605859375,Broker,1023,103312.14000000004,100929.02000000005,BuySell,1023,,,Trades,1023,,
1024,spx-2013-2018,1024,2017-03-06 23:59:59.999989,2375.23,2378.8,2367.98,2375.31,3232700000.0,0.0,MeanReversionStrategy,1024,736394.9999999999,SimpleMovingAverage,1024,2222.16203125,Broker,1024,103312.14000000004,100936.83000000005,BuySell,1024,,,Trades,1024,,
1025,spx-2013-2018,1025,2017-03-07 23:59:59.999989,2370.74,2375.12,2365.51,2368.39,3518390000.0,0.0,MeanReversionStrategy,1025,736395.9999999999,SimpleMovingAverage,1025,2223.70453125,Broker,1025,103312.14000000004,100943.75000000004,BuySell,1025,,,Trades,1025,,
1026,spx-2013-2018,1026,2017-03-08 23:59:59.999989,2369.81,2373.09,2361.01,2362.98,3812100000.0,0.0,MeanReversionStrategy,1026,736396.9999999999,SimpleMovingAverage,1026,2225.20546875,Broker,1026,103312.14000000004,100949.16000000005,BuySell,1026,,,Trades,1026,,
1027,spx-2013-2018,1027,2017-03-09 23:59:59.999989,2363.49,2369.08,2354.54,2364.87,3716340000.0,0.0,MeanReversionStrategy,1027,736397.9999999999,SimpleMovingAverage,1027,2226.649921875,Broker,1027,103312.14000000004,100947.27000000005,BuySell,1027,,,Trades,1027,,
1028,spx-2013-2018,1028,2017-03-10 23:59:59.999989,2372.52,2376.86,2363.04,2372.6,3432950000.0,0.0,MeanReversionStrategy,1028,736398.9999999999,SimpleMovingAverage,1028,2228.103984375,Broker,1028,103312.14000000004,100939.54000000004,BuySell,1028,,,Trades,1028,,
1029,spx-2013-2018,1029,2017-03-13 23:59:59.999989,2371.56,2374.42,2368.52,2373.47,3133900000.0,0.0,MeanReversionStrategy,1029,736401.9999999999,SimpleMovingAverage,1029,2229.56734375,Broker,1029,103312.14000000004,100938.67000000004,BuySell,1029,,,Trades,1029,,
